country,country_code_a3,year,region_name,sub-region_name,group,type,subcategory,unit,source,value
Bahrain,BHR,2006,Asia,Western Asia,middle_east,Power sector emissions,Fuel,mtCO2,ember,9.69
Bahrain,BHR,2007,Asia,Western Asia,middle_east,Power sector emissions,Aggregate fuel,mtCO2,ember,10.01
Bahrain,BHR,2007,Asia,Western Asia,middle_east,Power sector emissions,CO2 intensity,gCO2/kWh,ember,490.21
Bahrain,BHR,2007,Asia,Western Asia,middle_east,Power sector emissions,Fuel,mtCO2,ember,10.01
Bahrain,BHR,2008,Asia,Western Asia,middle_east,Power sector emissions,Aggregate fuel,mtCO2,ember,10.51
Bahrain,BHR,2008,Asia,Western Asia,middle_east,Power sector emissions,CO2 intensity,gCO2/kWh,ember,489.98
Bahrain,BHR,2008,Asia,Western Asia,middle_east,Power sector emissions,Fuel,mtCO2,ember,10.51
Bahrain,BHR,2009,Asia,Western Asia,middle_east,Power sector emissions,Aggregate fuel,mtCO2,ember,10.39
Bahrain,BHR,2009,Asia,Western Asia,middle_east,Power sector emissions,CO2 intensity,gCO2/kWh,ember,489.86
Bahrain,BHR,2009,Asia,Western Asia,middle_east,Power sector emissions,Fuel,mtCO2,ember,10.39
Bahrain,BHR,2010,Asia,Western Asia,middle_east,Power sector emissions,Aggregate fuel,mtCO2,ember,10.97
Bahrain,BHR,2010,Asia,Western Asia,middle_east,Power sector emissions,CO2 intensity,gCO2/kWh,ember,489.95
Bahrain,BHR,2010,Asia,Western Asia,middle_east,Power sector emissions,Fuel,mtCO2,ember,10.97
Bahrain,BHR,2011,Asia,Western Asia,middle_east,Power sector emissions,Aggregate fuel,mtCO2,ember,11.21
Bahrain,BHR,2011,Asia,Western Asia,middle_east,Power sector emissions,CO2 intensity,gCO2/kWh,ember,489.95
Bahrain,BHR,2011,Asia,Western Asia,middle_east,Power sector emissions,Fuel,mtCO2,ember,11.21
Bahrain,BHR,2012,Asia,Western Asia,middle_east,Power sector emissions,Aggregate fuel,mtCO2,ember,11.41
Bahrain,BHR,2012,Asia,Western Asia,middle_east,Power sector emissions,CO2 intensity,gCO2/kWh,ember,489.91
Bahrain,BHR,2012,Asia,Western Asia,middle_east,Power sector emissions,Fuel,mtCO2,ember,11.41
Bahrain,BHR,2013,Asia,Western Asia,middle_east,Power sector emissions,Aggregate fuel,mtCO2,ember,11.94
Bahrain,BHR,2013,Asia,Western Asia,middle_east,Power sector emissions,CO2 intensity,gCO2/kWh,ember,490.15
Bahrain,BHR,2013,Asia,Western Asia,middle_east,Power sector emissions,Fuel,mtCO2,ember,11.94
Bahrain,BHR,2014,Asia,Western Asia,middle_east,Power sector emissions,Aggregate fuel,mtCO2,ember,12.55
Bahrain,BHR,2014,Asia,Western Asia,middle_east,Power sector emissions,CO2 intensity,gCO2/kWh,ember,489.66
Bahrain,BHR,2014,Asia,Western Asia,middle_east,Power sector emissions,Fuel,mtCO2,ember,12.55
Bahrain,BHR,2015,Asia,Western Asia,middle_east,Power sector emissions,Aggregate fuel,mtCO2,ember,13.12
Bahrain,BHR,2015,Asia,Western Asia,middle_east,Power sector emissions,CO2 intensity,gCO2/kWh,ember,489.92
Bahrain,BHR,2015,Asia,Western Asia,middle_east,Power sector emissions,Fuel,mtCO2,ember,13.12
Bahrain,BHR,2016,Asia,Western Asia,middle_east,Power sector emissions,Aggregate fuel,mtCO2,ember,13.13
Bahrain,BHR,2016,Asia,Western Asia,middle_east,Power sector emissions,CO2 intensity,gCO2/kWh,ember,489.74
Bahrain,BHR,2016,Asia,Western Asia,middle_east,Power sector emissions,Fuel,mtCO2,ember,13.13
Bahrain,BHR,2017,Asia,Western Asia,middle_east,Power sector emissions,Aggregate fuel,mtCO2,ember,13.46
Bahrain,BHR,2017,Asia,Western Asia,middle_east,Power sector emissions,CO2 intensity,gCO2/kWh,ember,489.81
Bahrain,BHR,2017,Asia,Western Asia,middle_east,Power sector emissions,Fuel,mtCO2,ember,13.46
Bahrain,BHR,2018,Asia,Western Asia,middle_east,Power sector emissions,Aggregate fuel,mtCO2,ember,13.61
Bahrain,BHR,2018,Asia,Western Asia,middle_east,Power sector emissions,CO2 intensity,gCO2/kWh,ember,489.92
Bahrain,BHR,2018,Asia,Western Asia,middle_east,Power sector emissions,Fuel,mtCO2,ember,13.61
Bahrain,BHR,2019,Asia,Western Asia,middle_east,Power sector emissions,Aggregate fuel,mtCO2,ember,15.4
Bahrain,BHR,2019,Asia,Western Asia,middle_east,Power sector emissions,CO2 intensity,gCO2/kWh,ember,489.82
Bahrain,BHR,2019,Asia,Western Asia,middle_east,Power sector emissions,Fuel,mtCO2,ember,15.4
Bahrain,BHR,2020,Asia,Western Asia,middle_east,Power sector emissions,Aggregate fuel,mtCO2,ember,14.63
Bahrain,BHR,2020,Asia,Western Asia,middle_east,Power sector emissions,CO2 intensity,gCO2/kWh,ember,489.95
Bahrain,BHR,2020,Asia,Western Asia,middle_east,Power sector emissions,Fuel,mtCO2,ember,14.63
Bahrain,BHR,2021,Asia,Western Asia,middle_east,Power sector emissions,Aggregate fuel,mtCO2,ember,15.56
Bahrain,BHR,2021,Asia,Western Asia,middle_east,Power sector emissions,CO2 intensity,gCO2/kWh,ember,489.77
Bahrain,BHR,2021,Asia,Western Asia,middle_east,Power sector emissions,Fuel,mtCO2,ember,15.56
Belgium,BEL,2000,Europe,Western Europe,"eu,oecd",Power sector emissions,Aggregate fuel,mtCO2,ember,22.56
Belgium,BEL,2000,Europe,Western Europe,"eu,oecd",Power sector emissions,CO2 intensity,gCO2/kWh,ember,270.81
Belgium,BEL,2000,Europe,Western Europe,"eu,oecd",Power sector emissions,Fuel,mtCO2,ember,22.42
Belgium,BEL,2001,Europe,Western Europe,"eu,oecd",Power sector emissions,Aggregate fuel,mtCO2,ember,20.58
Belgium,BEL,2001,Europe,Western Europe,"eu,oecd",Power sector emissions,CO2 intensity,gCO2/kWh,ember,259.82
Belgium,BEL,2001,Europe,Western Europe,"eu,oecd",Power sector emissions,Fuel,mtCO2,ember,20.43
Belgium,BEL,2002,Europe,Western Europe,"eu,oecd",Power sector emissions,Aggregate fuel,mtCO2,ember,21.09
Belgium,BEL,2002,Europe,Western Europe,"eu,oecd",Power sector emissions,CO2 intensity,gCO2/kWh,ember,258.34
Belgium,BEL,2002,Europe,Western Europe,"eu,oecd",Power sector emissions,Fuel,mtCO2,ember,20.91
Belgium,BEL,2003,Europe,Western Europe,"eu,oecd",Power sector emissions,Aggregate fuel,mtCO2,ember,22.1
Belgium,BEL,2003,Europe,Western Europe,"eu,oecd",Power sector emissions,CO2 intensity,gCO2/kWh,ember,261.94
Belgium,BEL,2003,Europe,Western Europe,"eu,oecd",Power sector emissions,Fuel,mtCO2,ember,21.89
Belgium,BEL,2004,Europe,Western Europe,"eu,oecd",Power sector emissions,Aggregate fuel,mtCO2,ember,21.830000000000002
Belgium,BEL,2004,Europe,Western Europe,"eu,oecd",Power sector emissions,CO2 intensity,gCO2/kWh,ember,260.25
Belgium,BEL,2004,Europe,Western Europe,"eu,oecd",Power sector emissions,Fuel,mtCO2,ember,21.580000000000002
Belgium,BEL,2005,Europe,Western Europe,"eu,oecd",Power sector emissions,Aggregate fuel,mtCO2,ember,21.869999999999997
Belgium,BEL,2005,Europe,Western Europe,"eu,oecd",Power sector emissions,CO2 intensity,gCO2/kWh,ember,255.53
Belgium,BEL,2005,Europe,Western Europe,"eu,oecd",Power sector emissions,Fuel,mtCO2,ember,21.49
Belgium,BEL,2006,Europe,Western Europe,"eu,oecd",Power sector emissions,Aggregate fuel,mtCO2,ember,21.229999999999997
Belgium,BEL,2006,Europe,Western Europe,"eu,oecd",Power sector emissions,CO2 intensity,gCO2/kWh,ember,249.31
Belgium,BEL,2006,Europe,Western Europe,"eu,oecd",Power sector emissions,Fuel,mtCO2,ember,20.709999999999997
Belgium,BEL,2007,Europe,Western Europe,"eu,oecd",Power sector emissions,Aggregate fuel,mtCO2,ember,21.81
Belgium,BEL,2007,Europe,Western Europe,"eu,oecd",Power sector emissions,CO2 intensity,gCO2/kWh,ember,244.8
Belgium,BEL,2007,Europe,Western Europe,"eu,oecd",Power sector emissions,Fuel,mtCO2,ember,21.19
Belgium,BEL,2008,Europe,Western Europe,"eu,oecd",Power sector emissions,Aggregate fuel,mtCO2,ember,20.7
Belgium,BEL,2008,Europe,Western Europe,"eu,oecd",Power sector emissions,CO2 intensity,gCO2/kWh,ember,240.43
Belgium,BEL,2008,Europe,Western Europe,"eu,oecd",Power sector emissions,Fuel,mtCO2,ember,19.91
Belgium,BEL,2009,Europe,Western Europe,"eu,oecd",Power sector emissions,Aggregate fuel,mtCO2,ember,22.830000000000002
Belgium,BEL,2009,Europe,Western Europe,"eu,oecd",Power sector emissions,CO2 intensity,gCO2/kWh,ember,244.12
Belgium,BEL,2009,Europe,Western Europe,"eu,oecd",Power sector emissions,Fuel,mtCO2,ember,21.89
Belgium,BEL,2010,Europe,Western Europe,"eu,oecd",Power sector emissions,Aggregate fuel,mtCO2,ember,23.599999999999998
Belgium,BEL,2010,Europe,Western Europe,"eu,oecd",Power sector emissions,CO2 intensity,gCO2/kWh,ember,242.71
Belgium,BEL,2010,Europe,Western Europe,"eu,oecd",Power sector emissions,Fuel,mtCO2,ember,22.54
Belgium,BEL,2011,Europe,Western Europe,"eu,oecd",Power sector emissions,Aggregate fuel,mtCO2,ember,20.709999999999997
Belgium,BEL,2011,Europe,Western Europe,"eu,oecd",Power sector emissions,CO2 intensity,gCO2/kWh,ember,219.65
Belgium,BEL,2011,Europe,Western Europe,"eu,oecd",Power sector emissions,Fuel,mtCO2,ember,19.560000000000002
Belgium,BEL,2012,Europe,Western Europe,"eu,oecd",Power sector emissions,Aggregate fuel,mtCO2,ember,20.07
Belgium,BEL,2012,Europe,Western Europe,"eu,oecd",Power sector emissions,CO2 intensity,gCO2/kWh,ember,229.92
Belgium,BEL,2012,Europe,Western Europe,"eu,oecd",Power sector emissions,Fuel,mtCO2,ember,18.720000000000002
Belgium,BEL,2013,Europe,Western Europe,"eu,oecd",Power sector emissions,Aggregate fuel,mtCO2,ember,18.34
Belgium,BEL,2013,Europe,Western Europe,"eu,oecd",Power sector emissions,CO2 intensity,gCO2/kWh,ember,208.03
Belgium,BEL,2013,Europe,Western Europe,"eu,oecd",Power sector emissions,Fuel,mtCO2,ember,17.0
Belgium,BEL,2014,Europe,Western Europe,"eu,oecd",Power sector emissions,Aggregate fuel,mtCO2,ember,16.53
Belgium,BEL,2014,Europe,Western Europe,"eu,oecd",Power sector emissions,CO2 intensity,gCO2/kWh,ember,215.96
Belgium,BEL,2014,Europe,Western Europe,"eu,oecd",Power sector emissions,Fuel,mtCO2,ember,15.32
Belgium,BEL,2015,Europe,Western Europe,"eu,oecd",Power sector emissions,Aggregate fuel,mtCO2,ember,18.22
Belgium,BEL,2015,Europe,Western Europe,"eu,oecd",Power sector emissions,CO2 intensity,gCO2/kWh,ember,245.6
Belgium,BEL,2015,Europe,Western Europe,"eu,oecd",Power sector emissions,Fuel,mtCO2,ember,16.729999999999997
Belgium,BEL,2016,Europe,Western Europe,"eu,oecd",Power sector emissions,Aggregate fuel,mtCO2,ember,17.16
Belgium,BEL,2016,Europe,Western Europe,"eu,oecd",Power sector emissions,CO2 intensity,gCO2/kWh,ember,187.11
Belgium,BEL,2016,Europe,Western Europe,"eu,oecd",Power sector emissions,Fuel,mtCO2,ember,15.71
Belgium,BEL,2017,Europe,Western Europe,"eu,oecd",Power sector emissions,Aggregate fuel,mtCO2,ember,17.61
Belgium,BEL,2017,Europe,Western Europe,"eu,oecd",Power sector emissions,CO2 intensity,gCO2/kWh,ember,189.1
Belgium,BEL,2017,Europe,Western Europe,"eu,oecd",Power sector emissions,Fuel,mtCO2,ember,16.06
Belgium,BEL,2018,Europe,Western Europe,"eu,oecd",Power sector emissions,Aggregate fuel,mtCO2,ember,17.78
Belgium,BEL,2018,Europe,Western Europe,"eu,oecd",Power sector emissions,CO2 intensity,gCO2/kWh,ember,221.16
Belgium,BEL,2018,Europe,Western Europe,"eu,oecd",Power sector emissions,Fuel,mtCO2,ember,16.26
Belgium,BEL,2019,Europe,Western Europe,"eu,oecd",Power sector emissions,Aggregate fuel,mtCO2,ember,18.7
Belgium,BEL,2019,Europe,Western Europe,"eu,oecd",Power sector emissions,CO2 intensity,gCO2/kWh,ember,186.22
Belgium,BEL,2019,Europe,Western Europe,"eu,oecd",Power sector emissions,Fuel,mtCO2,ember,17.19
Belgium,BEL,2020,Europe,Western Europe,"eu,oecd",Power sector emissions,Aggregate fuel,mtCO2,ember,19.02
Belgium,BEL,2020,Europe,Western Europe,"eu,oecd",Power sector emissions,CO2 intensity,gCO2/kWh,ember,198.09
Belgium,BEL,2020,Europe,Western Europe,"eu,oecd",Power sector emissions,Fuel,mtCO2,ember,17.41
Belgium,BEL,2021,Europe,Western Europe,"eu,oecd",Power sector emissions,Aggregate fuel,mtCO2,ember,17.029999999999998
Belgium,BEL,2021,Europe,Western Europe,"eu,oecd",Power sector emissions,CO2 intensity,gCO2/kWh,ember,156.92
Belgium,BEL,2021,Europe,Western Europe,"eu,oecd",Power sector emissions,Fuel,mtCO2,ember,15.54
Belgium,BEL,2022,Europe,Western Europe,"eu,oecd",Power sector emissions,Aggregate fuel,mtCO2,ember,17.14
Belgium,BEL,2022,Europe,Western Europe,"eu,oecd",Power sector emissions,CO2 intensity,gCO2/kWh,ember,165.36
Belgium,BEL,2022,Europe,Western Europe,"eu,oecd",Power sector emissions,Fuel,mtCO2,ember,15.64
Brazil,BRA,2000,Americas,Latin America and the Caribbean,g20,Power sector emissions,Aggregate fuel,mtCO2,ember,38.6
Brazil,BRA,2000,Americas,Latin America and the Caribbean,g20,Power sector emissions,CO2 intensity,gCO2/kWh,ember,86.61
Brazil,BRA,2000,Americas,Latin America and the Caribbean,g20,Power sector emissions,Fuel,mtCO2,ember,29.67
Brazil,BRA,2001,Americas,Latin America and the Caribbean,g20,Power sector emissions,Aggregate fuel,mtCO2,ember,40.76
Brazil,BRA,2001,Americas,Latin America and the Caribbean,g20,Power sector emissions,CO2 intensity,gCO2/kWh,ember,100.41
Brazil,BRA,2001,Americas,Latin America and the Caribbean,g20,Power sector emissions,Fuel,mtCO2,ember,32.45
Brazil,BRA,2002,Americas,Latin America and the Caribbean,g20,Power sector emissions,Aggregate fuel,mtCO2,ember,40.28
Brazil,BRA,2002,Americas,Latin America and the Caribbean,g20,Power sector emissions,CO2 intensity,gCO2/kWh,ember,91.86
Brazil,BRA,2002,Americas,Latin America and the Caribbean,g20,Power sector emissions,Fuel,mtCO2,ember,31.259999999999998
Brazil,BRA,2003,Americas,Latin America and the Caribbean,g20,Power sector emissions,Aggregate fuel,mtCO2,ember,40.47
Brazil,BRA,2003,Americas,Latin America and the Caribbean,g20,Power sector emissions,CO2 intensity,gCO2/kWh,ember,85.32
Brazil,BRA,2003,Americas,Latin America and the Caribbean,g20,Power sector emissions,Fuel,mtCO2,ember,30.619999999999997
Brazil,BRA,2004,Americas,Latin America and the Caribbean,g20,Power sector emissions,Aggregate fuel,mtCO2,ember,46.32
Brazil,BRA,2004,Americas,Latin America and the Caribbean,g20,Power sector emissions,CO2 intensity,gCO2/kWh,ember,94.42
Brazil,BRA,2004,Americas,Latin America and the Caribbean,g20,Power sector emissions,Fuel,mtCO2,ember,35.99
Brazil,BRA,2005,Americas,Latin America and the Caribbean,g20,Power sector emissions,Aggregate fuel,mtCO2,ember,47.3
Brazil,BRA,2005,Americas,Latin America and the Caribbean,g20,Power sector emissions,CO2 intensity,gCO2/kWh,ember,91.83
Brazil,BRA,2005,Americas,Latin America and the Caribbean,g20,Power sector emissions,Fuel,mtCO2,ember,36.339999999999996
Brazil,BRA,2006,Americas,Latin America and the Caribbean,g20,Power sector emissions,Aggregate fuel,mtCO2,ember,48.410000000000004
Brazil,BRA,2006,Americas,Latin America and the Caribbean,g20,Power sector emissions,CO2 intensity,gCO2/kWh,ember,89.58
Brazil,BRA,2006,Americas,Latin America and the Caribbean,g20,Power sector emissions,Fuel,mtCO2,ember,36.9
Brazil,BRA,2007,Americas,Latin America and the Caribbean,g20,Power sector emissions,Aggregate fuel,mtCO2,ember,50.3
Brazil,BRA,2007,Americas,Latin America and the Caribbean,g20,Power sector emissions,CO2 intensity,gCO2/kWh,ember,85.78
Brazil,BRA,2007,Americas,Latin America and the Caribbean,g20,Power sector emissions,Fuel,mtCO2,ember,37.5
Brazil,BRA,2008,Americas,Latin America and the Caribbean,g20,Power sector emissions,Aggregate fuel,mtCO2,ember,61.169999999999995
Brazil,BRA,2008,Americas,Latin America and the Caribbean,g20,Power sector emissions,CO2 intensity,gCO2/kWh,ember,105.63
Brazil,BRA,2008,Americas,Latin America and the Caribbean,g20,Power sector emissions,Fuel,mtCO2,ember,48.03
Brazil,BRA,2009,Americas,Latin America and the Caribbean,g20,Power sector emissions,Aggregate fuel,mtCO2,ember,52.739999999999995
Brazil,BRA,2009,Americas,Latin America and the Caribbean,g20,Power sector emissions,CO2 intensity,gCO2/kWh,ember,83.76
Brazil,BRA,2009,Americas,Latin America and the Caribbean,g20,Power sector emissions,Fuel,mtCO2,ember,38.42
Brazil,BRA,2010,Americas,Latin America and the Caribbean,g20,Power sector emissions,Aggregate fuel,mtCO2,ember,70.34
Brazil,BRA,2010,Americas,Latin America and the Caribbean,g20,Power sector emissions,CO2 intensity,gCO2/kWh,ember,104.98
Brazil,BRA,2010,Americas,Latin America and the Caribbean,g20,Power sector emissions,Fuel,mtCO2,ember,53.62
Brazil,BRA,2011,Americas,Latin America and the Caribbean,g20,Power sector emissions,Aggregate fuel,mtCO2,ember,66.85
Brazil,BRA,2011,Americas,Latin America and the Caribbean,g20,Power sector emissions,CO2 intensity,gCO2/kWh,ember,93.56
Brazil,BRA,2011,Americas,Latin America and the Caribbean,g20,Power sector emissions,Fuel,mtCO2,ember,49.339999999999996
Brazil,BRA,2012,Americas,Latin America and the Caribbean,g20,Power sector emissions,Aggregate fuel,mtCO2,ember,82.37
Brazil,BRA,2012,Americas,Latin America and the Caribbean,g20,Power sector emissions,CO2 intensity,gCO2/kWh,ember,117.75
Brazil,BRA,2012,Americas,Latin America and the Caribbean,g20,Power sector emissions,Fuel,mtCO2,ember,64.43
Brazil,BRA,2013,Americas,Latin America and the Caribbean,g20,Power sector emissions,Aggregate fuel,mtCO2,ember,104.22
Brazil,BRA,2013,Americas,Latin America and the Caribbean,g20,Power sector emissions,CO2 intensity,gCO2/kWh,ember,152.16
Brazil,BRA,2013,Americas,Latin America and the Caribbean,g20,Power sector emissions,Fuel,mtCO2,ember,85.74
Brazil,BRA,2014,Americas,Latin America and the Caribbean,g20,Power sector emissions,Aggregate fuel,mtCO2,ember,121.53
Brazil,BRA,2014,Americas,Latin America and the Caribbean,g20,Power sector emissions,CO2 intensity,gCO2/kWh,ember,175.4
Brazil,BRA,2014,Americas,Latin America and the Caribbean,g20,Power sector emissions,Fuel,mtCO2,ember,102.06
Brazil,BRA,2015,Americas,Latin America and the Caribbean,g20,Power sector emissions,Aggregate fuel,mtCO2,ember,117.19
Brazil,BRA,2015,Americas,Latin America and the Caribbean,g20,Power sector emissions,CO2 intensity,gCO2/kWh,ember,170.39
Brazil,BRA,2015,Americas,Latin America and the Caribbean,g20,Power sector emissions,Fuel,mtCO2,ember,97.39
Brazil,BRA,2016,Americas,Latin America and the Caribbean,g20,Power sector emissions,Aggregate fuel,mtCO2,ember,98.58999999999999
Brazil,BRA,2016,Americas,Latin America and the Caribbean,g20,Power sector emissions,CO2 intensity,gCO2/kWh,ember,136.12
Brazil,BRA,2016,Americas,Latin America and the Caribbean,g20,Power sector emissions,Fuel,mtCO2,ember,77.78
Brazil,BRA,2017,Americas,Latin America and the Caribbean,g20,Power sector emissions,Aggregate fuel,mtCO2,ember,103.37
Brazil,BRA,2017,Americas,Latin America and the Caribbean,g20,Power sector emissions,CO2 intensity,gCO2/kWh,ember,141.67
Brazil,BRA,2017,Americas,Latin America and the Caribbean,g20,Power sector emissions,Fuel,mtCO2,ember,82.33
Brazil,BRA,2018,Americas,Latin America and the Caribbean,g20,Power sector emissions,Aggregate fuel,mtCO2,ember,96.66
Brazil,BRA,2018,Americas,Latin America and the Caribbean,g20,Power sector emissions,CO2 intensity,gCO2/kWh,ember,125.61
Brazil,BRA,2018,Americas,Latin America and the Caribbean,g20,Power sector emissions,Fuel,mtCO2,ember,74.63000000000001
Brazil,BRA,2019,Americas,Latin America and the Caribbean,g20,Power sector emissions,Aggregate fuel,mtCO2,ember,99.66
Brazil,BRA,2019,Americas,Latin America and the Caribbean,g20,Power sector emissions,CO2 intensity,gCO2/kWh,ember,124.56
Brazil,BRA,2019,Americas,Latin America and the Caribbean,g20,Power sector emissions,Fuel,mtCO2,ember,77.06
Brazil,BRA,2020,Americas,Latin America and the Caribbean,g20,Power sector emissions,Aggregate fuel,mtCO2,ember,95.80000000000001
