Country,Year,Country_Code,Region,SubRegion,GasReserves
US,1994,USA,North America,North America,4.442175474
US,1995,USA,North America,North America,4.477666893
US,1996,USA,North America,North America,4.513673467
US,1997,USA,North America,North America,4.533981392
US,1998,USA,North America,North America,4.447706604
US,1999,USA,North America,North America,4.538943141
US,2000,USA,North America,North America,4.810646361
US,2001,USA,North America,North America,4.974221406
US,2002,USA,North America,North America,5.068738662
US,2003,USA,North America,North America,5.125622541
US,2004,USA,North America,North America,5.21967887
US,2005,USA,North America,North America,5.541568963
US,2006,USA,North America,North America,5.723228635
US,2007,USA,North America,North America,6.445556295
US,2008,USA,North America,North America,6.633452045
US,2009,USA,North America,North America,7.388641126
US,2010,USA,North America,North America,8.259414563
US,2011,USA,North America,North America,9.057686811
US,2012,USA,North America,North America,8.351898315
US,2013,USA,North America,North America,9.171481683
US,2014,USA,North America,North America,9.996813088
US,2015,USA,North America,North America,8.34360162
US,2016,USA,North America,North America,8.73685414
US,2017,USA,North America,North America,11.88813429
US,2018,USA,North America,North America,12.87400404
US,2019,USA,North America,North America,12.61870442
US,2020,USA,North America,North America,12.61870442
USSR,1980,SUN,CIS,CIS,20.46929547
USSR,1981,SUN,CIS,CIS,21.74862702
USSR,1982,SUN,CIS,CIS,22.38829145
USSR,1983,SUN,CIS,CIS,23.02795723
USSR,1984,SUN,CIS,CIS,23.98745657
USSR,1985,SUN,CIS,CIS,25.58662034
USSR,1986,SUN,CIS,CIS,26.22628477
USSR,1987,SUN,CIS,CIS,26.67405042
USSR,1988,SUN,CIS,CIS,27.18578412
USSR,1989,SUN,CIS,CIS,33.26260429
USSR,1990,SUN,CIS,CIS,34.88095794
USSR,1991,SUN,CIS,CIS,2.41504033
USSR,1992,SUN,CIS,CIS,2.390937839
USSR,1993,SUN,CIS,CIS,3.410424138
USSR,1994,SUN,CIS,CIS,3.851329073
USSR,1995,SUN,CIS,CIS,4.12996922
USSR,1996,SUN,CIS,CIS,3.93934436
Ukraine,1997,UKR,Europe,Europe,0.742596193
Ukraine,1998,UKR,Europe,Europe,0.795638775
Ukraine,1999,UKR,Europe,Europe,0.78856643
Ukraine,2000,UKR,Europe,Europe,0.785030305
Ukraine,2001,UKR,Europe,Europe,0.785030305
Ukraine,2002,UKR,Europe,Europe,0.785030305
Ukraine,2003,UKR,Europe,Europe,0.781494086
Ukraine,2004,UKR,Europe,Europe,0.785030305
Ukraine,2005,UKR,Europe,Europe,0.777957914
Ukraine,2006,UKR,Europe,Europe,0.776529285
Ukraine,2007,UKR,Europe,Europe,0.776529285
Ukraine,2008,UKR,Europe,Europe,0.761451073
Ukraine,2009,UKR,Europe,Europe,0.746372814
Ukraine,2010,UKR,Europe,Europe,0.73019788
Ukraine,2011,UKR,Europe,Europe,0.729083074
Ukraine,2012,UKR,Europe,Europe,1.165016509
Ukraine,2013,UKR,Europe,Europe,1.13724023
Ukraine,2014,UKR,Europe,Europe,1.13823224
Ukraine,2015,UKR,Europe,Europe,1.06958515
Ukraine,2016,UKR,Europe,Europe,1.050141754
Ukraine,2017,UKR,Europe,Europe,1.031690369
Ukraine,2018,UKR,Europe,Europe,1.091210967
Ukraine,2019,UKR,Europe,Europe,1.091210967
Ukraine,2020,UKR,Europe,Europe,1.091210967
United Arab Emirates,1980,ARE,Middle East,Middle East,2.31075
United Arab Emirates,1981,ARE,Middle East,Middle East,2.465775
United Arab Emirates,1982,ARE,Middle East,Middle East,2.898675
United Arab Emirates,1983,ARE,Middle East,Middle East,2.972775
United Arab Emirates,1984,ARE,Middle East,Middle East,3.0303
United Arab Emirates,1985,ARE,Middle East,Middle East,3.0693
United Arab Emirates,1986,ARE,Middle East,Middle East,5.278845
United Arab Emirates,1987,ARE,Middle East,Middle East,5.5419
United Arab Emirates,1988,ARE,Middle East,Middle East,5.521425
United Arab Emirates,1989,ARE,Middle East,Middle East,5.50875
United Arab Emirates,1990,ARE,Middle East,Middle East,5.482425
United Arab Emirates,1991,ARE,Middle East,Middle East,5.648175
United Arab Emirates,1992,ARE,Middle East,Middle East,5.650125
United Arab Emirates,1993,ARE,Middle East,Middle East,5.650125
United Arab Emirates,1994,ARE,Middle East,Middle East,6.607575
United Arab Emirates,1995,ARE,Middle East,Middle East,5.712525
United Arab Emirates,1996,ARE,Middle East,Middle East,5.6394
United Arab Emirates,1997,ARE,Middle East,Middle East,5.911425
United Arab Emirates,1998,ARE,Middle East,Middle East,5.8461
United Arab Emirates,1999,ARE,Middle East,Middle East,5.845125
United Arab Emirates,2000,ARE,Middle East,Middle East,5.84415
United Arab Emirates,2001,ARE,Middle East,Middle East,5.90655
United Arab Emirates,2002,ARE,Middle East,Middle East,5.90265
United Arab Emirates,2003,ARE,Middle East,Middle East,5.895825
United Arab Emirates,2004,ARE,Middle East,Middle East,5.901675
United Arab Emirates,2005,ARE,Middle East,Middle East,5.9085
United Arab Emirates,2006,ARE,Middle East,Middle East,5.889975
United Arab Emirates,2007,ARE,Middle East,Middle East,5.923125
United Arab Emirates,2008,ARE,Middle East,Middle East,5.93775
United Arab Emirates,2009,ARE,Middle East,Middle East,5.938725
United Arab Emirates,2010,ARE,Middle East,Middle East,5.938725
United Arab Emirates,2011,ARE,Middle East,Middle East,5.938725
United Arab Emirates,2012,ARE,Middle East,Middle East,5.938725
United Arab Emirates,2013,ARE,Middle East,Middle East,5.938725
United Arab Emirates,2014,ARE,Middle East,Middle East,5.938725
United Arab Emirates,2015,ARE,Middle East,Middle East,5.938725
United Arab Emirates,2016,ARE,Middle East,Middle East,5.938725
United Arab Emirates,2017,ARE,Middle East,Middle East,5.938725
United Arab Emirates,2018,ARE,Middle East,Middle East,5.938725
United Arab Emirates,2019,ARE,Middle East,Middle East,5.938725
United Arab Emirates,2020,ARE,Middle East,Middle East,5.938725
United Kingdom,1980,GBR,Europe,Europe,0.720525
United Kingdom,1981,GBR,Europe,Europe,0.6474
United Kingdom,1982,GBR,Europe,Europe,0.617175
United Kingdom,1983,GBR,Europe,Europe,0.6942
United Kingdom,1984,GBR,Europe,Europe,0.706875
United Kingdom,1985,GBR,Europe,Europe,0.6318
United Kingdom,1986,GBR,Europe,Europe,0.61815
United Kingdom,1987,GBR,Europe,Europe,0.6279
United Kingdom,1988,GBR,Europe,Europe,0.57525
United Kingdom,1989,GBR,Europe,Europe,0.546
United Kingdom,1990,GBR,Europe,Europe,0.531375
United Kingdom,1991,GBR,Europe,Europe,0.5265
United Kingdom,1992,GBR,Europe,Europe,0.59475
United Kingdom,1993,GBR,Europe,Europe,0.61425
United Kingdom,1994,GBR,Europe,Europe,0.6435
United Kingdom,1995,GBR,Europe,Europe,0.6825
United Kingdom,1996,GBR,Europe,Europe,0.741
United Kingdom,1997,GBR,Europe,Europe,0.745875
United Kingdom,1998,GBR,Europe,Europe,0.736125
United Kingdom,1999,GBR,Europe,Europe,0.7562
United Kingdom,2000,GBR,Europe,Europe,0.731325
United Kingdom,2001,GBR,Europe,Europe,0.651725
United Kingdom,2002,GBR,Europe,Europe,0.62685
United Kingdom,2003,GBR,Europe,Europe,0.58705
United Kingdom,2004,GBR,Europe,Europe,0.528345
United Kingdom,2005,GBR,Europe,Europe,0.478595
United Kingdom,2006,GBR,Europe,Europe,0.40994
United Kingdom,2007,GBR,Europe,Europe,0.341285
United Kingdom,2008,GBR,Europe,Europe,0.29054
United Kingdom,2009,GBR,Europe,Europe,0.25472
United Kingdom,2010,GBR,Europe,Europe,0.25132705
United Kingdom,2011,GBR,Europe,Europe,0.24479985
United Kingdom,2012,GBR,Europe,Europe,0.24278
United Kingdom,2013,GBR,Europe,Europe,0.239795
United Kingdom,2014,GBR,Europe,Europe,0.20497
United Kingdom,2015,GBR,Europe,Europe,0.205965
United Kingdom,2016,GBR,Europe,Europe,0.183957644
United Kingdom,2017,GBR,Europe,Europe,0.186979343
United Kingdom,2018,GBR,Europe,Europe,0.186979343
United Kingdom,2019,GBR,Europe,Europe,0.186979343
United Kingdom,2020,GBR,Europe,Europe,0.186979343
Uzbekistan,1997,UZB,CIS,CIS,0.86385
Uzbekistan,1998,UZB,CIS,CIS,0.86385
Uzbekistan,1999,UZB,CIS,CIS,0.913575
Uzbekistan,2000,UZB,CIS,CIS,0.913575
Uzbekistan,2001,UZB,CIS,CIS,0.913575
Uzbekistan,2002,UZB,CIS,CIS,0.91845
Uzbekistan,2003,UZB,CIS,CIS,0.91845
Uzbekistan,2004,UZB,CIS,CIS,0.913575
Uzbekistan,2005,UZB,CIS,CIS,0.9243
Uzbekistan,2006,UZB,CIS,CIS,0.9243
Uzbekistan,2007,UZB,CIS,CIS,0.91845
Uzbekistan,2008,UZB,CIS,CIS,0.8853
Uzbekistan,2009,UZB,CIS,CIS,0.8736
Uzbekistan,2010,UZB,CIS,CIS,0.8736
Uzbekistan,2011,UZB,CIS,CIS,0.8736
Uzbekistan,2012,UZB,CIS,CIS,0.845325
Uzbekistan,2013,UZB,CIS,CIS,0.845325
Uzbekistan,2014,UZB,CIS,CIS,0.845325
Uzbekistan,2015,UZB,CIS,CIS,0.845325
Uzbekistan,2016,UZB,CIS,CIS,0.845325
Uzbekistan,2017,UZB,CIS,CIS,0.845325
Uzbekistan,2018,UZB,CIS,CIS,0.845325
Uzbekistan,2019,UZB,CIS,CIS,0.845325
Uzbekistan,2020,UZB,CIS,CIS,0.845325
Venezuela,1980,VEN,S. & Cent. America,South America,1.4012751
Venezuela,1981,VEN,S. & Cent. America,South America,1.515261
Venezuela,1982,VEN,S. & Cent. America,South America,1.6330542
Venezuela,1983,VEN,S. & Cent. America,South America,1.7341863
Venezuela,1984,VEN,S. & Cent. America,South America,1.849593
Venezuela,1985,VEN,S. & Cent. America,South America,1.925628
Venezuela,1986,VEN,S. & Cent. America,South America,2.91042
Venezuela,1987,VEN,S. & Cent. America,South America,3.15018
Venezuela,1988,VEN,S. & Cent. America,South America,3.17016
Venezuela,1989,VEN,S. & Cent. America,South America,3.321897
Venezuela,1990,VEN,S. & Cent. America,South America,3.80619
Venezuela,1991,VEN,S. & Cent. America,South America,3.975798
Venezuela,1992,VEN,S. & Cent. America,South America,4.09923
Venezuela,1993,VEN,S. & Cent. America,South America,4.09923
Venezuela,1994,VEN,S. & Cent. America,South America,4.4012055
Venezuela,1995,VEN,S. & Cent. America,South America,4.511817
Venezuela,1996,VEN,S. & Cent. America,South America,4.497165
Venezuela,1997,VEN,S. & Cent. America,South America,4.574088
Venezuela,1998,VEN,S. & Cent. America,South America,4.60368504
Venezuela,1999,VEN,S. & Cent. America,South America,4.60918398
Venezuela,2000,VEN,S. & Cent. America,South America,4.60918398
Venezuela,2001,VEN,S. & Cent. America,South America,4.6398
Venezuela,2002,VEN,S. & Cent. America,South America,4.64091
Venezuela,2003,VEN,S. & Cent. America,South America,4.68309
Venezuela,2004,VEN,S. & Cent. America,South America,4.761243014
Venezuela,2005,VEN,S. & Cent. America,South America,4.785916902
Venezuela,2006,VEN,S. & Cent. America,South America,5.225489275
Venezuela,2007,VEN,S. & Cent. America,South America,5.372306762
Venezuela,2008,VEN,S. & Cent. America,South America,5.531382614
Venezuela,2009,VEN,S. & Cent. America,South America,5.622408827
Venezuela,2010,VEN,S. & Cent. America,South America,6.132199626
Venezuela,2011,VEN,S. & Cent. America,South America,6.136537201
Venezuela,2012,VEN,S. & Cent. America,South America,6.173343726
Venezuela,2013,VEN,S. & Cent. America,South America,6.194843011
Venezuela,2014,VEN,S. & Cent. America,South America,6.23504416
Venezuela,2015,VEN,S. & Cent. America,South America,6.328742068
Venezuela,2016,VEN,S. & Cent. America,South America,6.371143436
Venezuela,2017,VEN,S. & Cent. America,South America,6.336411404
Venezuela,2018,VEN,S. & Cent. America,South America,6.296571217
Venezuela,2019,VEN,S. & Cent. America,South America,6.260173406
Venezuela,2020,VEN,S. & Cent. America,South America,6.260173406
Vietnam,1980,VNM,Asia Pacific,Asia Pacific,0.0
Vietnam,1981,VNM,Asia Pacific,Asia Pacific,0.0
Vietnam,1982,VNM,Asia Pacific,Asia Pacific,0.0
Vietnam,1983,VNM,Asia Pacific,Asia Pacific,0.0
Vietnam,1984,VNM,Asia Pacific,Asia Pacific,0.0
Vietnam,1985,VNM,Asia Pacific,Asia Pacific,0.0
Vietnam,1986,VNM,Asia Pacific,Asia Pacific,0.0
Vietnam,1987,VNM,Asia Pacific,Asia Pacific,0.0
Vietnam,1988,VNM,Asia Pacific,Asia Pacific,0.0
Vietnam,1989,VNM,Asia Pacific,Asia Pacific,0.0
Vietnam,1990,VNM,Asia Pacific,Asia Pacific,0.014625
Vietnam,1991,VNM,Asia Pacific,Asia Pacific,0.014625
Vietnam,1992,VNM,Asia Pacific,Asia Pacific,0.10335
Vietnam,1993,VNM,Asia Pacific,Asia Pacific,0.10335
Vietnam,1994,VNM,Asia Pacific,Asia Pacific,0.13065
Vietnam,1995,VNM,Asia Pacific,Asia Pacific,0.143325
Vietnam,1996,VNM,Asia Pacific,Asia Pacific,0.166725
Vietnam,1997,VNM,Asia Pacific,Asia Pacific,0.16575
Vietnam,1998,VNM,Asia Pacific,Asia Pacific,0.16575
Vietnam,1999,VNM,Asia Pacific,Asia Pacific,0.16575
Vietnam,2000,VNM,Asia Pacific,Asia Pacific,0.16575
Vietnam,2001,VNM,Asia Pacific,Asia Pacific,0.188175
Vietnam,2002,VNM,Asia Pacific,Asia Pacific,0.22425
Vietnam,2003,VNM,Asia Pacific,Asia Pacific,0.2145
Vietnam,2004,VNM,Asia Pacific,Asia Pacific,0.2145
Vietnam,2005,VNM,Asia Pacific,Asia Pacific,0.2145
Vietnam,2006,VNM,Asia Pacific,Asia Pacific,0.2145
Vietnam,2007,VNM,Asia Pacific,Asia Pacific,0.499744789
Vietnam,2008,VNM,Asia Pacific,Asia Pacific,0.583035587
Vietnam,2009,VNM,Asia Pacific,Asia Pacific,0.713921127
Vietnam,2010,VNM,Asia Pacific,Asia Pacific,0.645928639
Vietnam,2011,VNM,Asia Pacific,Asia Pacific,0.645928639
Vietnam,2012,VNM,Asia Pacific,Asia Pacific,0.645928639
Vietnam,2013,VNM,Asia Pacific,Asia Pacific,0.645928639
Vietnam,2014,VNM,Asia Pacific,Asia Pacific,0.645928639
Vietnam,2015,VNM,Asia Pacific,Asia Pacific,0.645928639
Vietnam,2016,VNM,Asia Pacific,Asia Pacific,0.645928639
Vietnam,2017,VNM,Asia Pacific,Asia Pacific,0.645928639
Vietnam,2018,VNM,Asia Pacific,Asia Pacific,0.645928639
Vietnam,2019,VNM,Asia Pacific,Asia Pacific,0.645928639
Vietnam,2020,VNM,Asia Pacific,Asia Pacific,0.645928639
Yemen,1980,YEM,Middle East,Middle East,0.0
Yemen,1981,YEM,Middle East,Middle East,0.0
Yemen,1982,YEM,Middle East,Middle East,0.0
Yemen,1983,YEM,Middle East,Middle East,0.0
Yemen,1984,YEM,Middle East,Middle East,0.0
Yemen,1985,YEM,Middle East,Middle East,0.0
Yemen,1986,YEM,Middle East,Middle East,0.016575
Yemen,1987,YEM,Middle East,Middle East,0.110175
Yemen,1988,YEM,Middle East,Middle East,0.1521
Yemen,1989,YEM,Middle East,Middle East,0.19305
Yemen,1990,YEM,Middle East,Middle East,0.238875
Yemen,1991,YEM,Middle East,Middle East,0.32468368
Yemen,1992,YEM,Middle East,Middle East,0.32468368
Yemen,1993,YEM,Middle East,Middle East,0.32468368
Yemen,1994,YEM,Middle East,Middle East,0.32468368
Yemen,1995,YEM,Middle East,Middle East,0.32468368
Yemen,1996,YEM,Middle East,Middle East,0.32468368
Yemen,1997,YEM,Middle East,Middle East,0.32468368
Yemen,1998,YEM,Middle East,Middle East,0.32468368
Yemen,1999,YEM,Middle East,Middle East,0.32468368
Yemen,2000,YEM,Middle East,Middle East,0.32468368
Yemen,2001,YEM,Middle East,Middle East,0.32468368
Yemen,2002,YEM,Middle East,Middle East,0.32468368
Yemen,2003,YEM,Middle East,Middle East,0.32468368
Yemen,2004,YEM,Middle East,Middle East,0.32468368
Yemen,2005,YEM,Middle East,Middle East,0.32468368
Yemen,2006,YEM,Middle East,Middle East,0.32468368
Yemen,2007,YEM,Middle East,Middle East,0.32468368
Yemen,2008,YEM,Middle East,Middle East,0.32468368
Yemen,2009,YEM,Middle East,Middle East,0.32371188
Yemen,2010,YEM,Middle East,Middle East,0.31589238
Yemen,2011,YEM,Middle East,Middle East,0.304113005
Yemen,2012,YEM,Middle East,Middle East,0.294601786
Yemen,2013,YEM,Middle East,Middle East,0.281657005
Yemen,2014,YEM,Middle East,Middle East,0.269527745
Yemen,2015,YEM,Middle East,Middle East,0.266937535
Yemen,2016,YEM,Middle East,Middle East,0.266435157
Yemen,2017,YEM,Middle East,Middle East,0.266133738
Yemen,2018,YEM,Middle East,Middle East,0.266033265
Yemen,2019,YEM,Middle East,Middle East,0.265932792
Yemen,2020,YEM,Middle East,Middle East,0.26583103
