period,productId,productName,activityId,activityName,countryRegionId,countryRegionName,countryRegionTypeId,countryRegionTypeName,dataFlagId,dataFlagDescription,unitName,value,unit
1986,67,Liquefied Petroleum Gases,2,Consumption,OENA,OECD - North America,r,Region,,,terajoules,2051403.6267248052,TJ
1986,21,Metallurgical coke,4,Exports,OPEC,OPEC,r,Region,,,million metric tons of oil equivalent,0,MTOE
1986,21,Metallurgical coke,4,Exports,OPEC,OPEC,r,Region,,,terajoules,0,TJ
1986,7,Coal,1,Production,OPAF,OPEC - Africa,r,Region,5.0,"A value exists, but rounds to zero; non-rounded values appear when downloaded",million metric tons of oil equivalent,0.07474414474276003,MTOE
1986,7,Coal,1,Production,OPAF,OPEC - Africa,r,Region,,,terajoules,3129.387853469701,TJ
1986,21,Metallurgical coke,2,Consumption,PAK,Pakistan,c,Country,,,million metric tons of oil equivalent,0.4215042276881509,MTOE
1986,21,Metallurgical coke,2,Consumption,PAK,Pakistan,c,Country,,,terajoules,17647.539012628735,TJ
1986,21,Metallurgical coke,4,Exports,PAN,Panama,c,Country,,,million metric tons of oil equivalent,0,MTOE
1986,21,Metallurgical coke,4,Exports,PAN,Panama,c,Country,,,terajoules,0,TJ
1986,66,Residual fuel oil,2,Consumption,ROU,Romania,c,Country,,,million metric tons of oil equivalent,6.823568683895949,MTOE
1986,66,Residual fuel oil,2,Consumption,ROU,Romania,c,Country,,,terajoules,285689.17378332297,TJ
1986,7,Coal,3,Imports,RUS,Russia,c,Country,3.0,The country does not exist during a given statistical time period,million metric tons of oil equivalent,--,MTOE
1986,7,Coal,3,Imports,RUS,Russia,c,Country,3.0,The country does not exist during a given statistical time period,terajoules,--,TJ
1986,63,Jet fuel,2,Consumption,SVN,Slovenia,c,Country,3.0,The country does not exist during a given statistical time period,million metric tons of oil equivalent,--,MTOE
1986,63,Jet fuel,2,Consumption,SVN,Slovenia,c,Country,3.0,The country does not exist during a given statistical time period,terajoules,--,TJ
1986,21,Metallurgical coke,1,Production,SOM,Somalia,c,Country,,,million metric tons of oil equivalent,0,MTOE
1986,21,Metallurgical coke,1,Production,SOM,Somalia,c,Country,,,terajoules,0,TJ
1986,21,Metallurgical coke,1,Production,SDN,Sudan,c,Country,,,million metric tons of oil equivalent,0,MTOE
1986,21,Metallurgical coke,1,Production,SDN,Sudan,c,Country,,,terajoules,0,TJ
1986,26,Dry natural gas,4,Exports,SWE,Sweden,c,Country,2.0,Data are unavailable (temporarily),million metric tons of oil equivalent,NA,MTOE
1986,26,Dry natural gas,4,Exports,SWE,Sweden,c,Country,2.0,Data are unavailable (temporarily),terajoules,NA,TJ
1986,57,Crude oil including lease condensate,1,Production,UKR,Ukraine,c,Country,3.0,The country does not exist during a given statistical time period,million metric tons of oil equivalent,--,MTOE
1986,57,Crude oil including lease condensate,1,Production,UKR,Ukraine,c,Country,3.0,The country does not exist during a given statistical time period,terajoules,--,TJ
1986,62,Motor gasoline,2,Consumption,UZB,Uzbekistan,c,Country,3.0,The country does not exist during a given statistical time period,million metric tons of oil equivalent,--,MTOE
1986,62,Motor gasoline,2,Consumption,UZB,Uzbekistan,c,Country,3.0,The country does not exist during a given statistical time period,terajoules,--,TJ
1986,44,Primary energy,1,Production,VIR,U.S. Virgin Islands,c,Country,,,million metric tons of oil equivalent,0,MTOE
1986,44,Primary energy,1,Production,VIR,U.S. Virgin Islands,c,Country,,,terajoules,0,TJ
1986,26,Dry natural gas,2,Consumption,SWZ,Eswatini,c,Country,,,million metric tons of oil equivalent,0,MTOE
1986,26,Dry natural gas,2,Consumption,SWZ,Eswatini,c,Country,,,terajoules,0,TJ
1984,4411,Coal,1,Production,CYP,Cyprus,c,Country,,,quadrillion Btu,0,QBTU
1990,4411,Coal,1,Production,BLR,Belarus,c,Country,3.0,The country does not exist during a given statistical time period,quadrillion Btu,--,QBTU
1985,4413,Natural gas,1,Production,RUS,Russia,c,Country,3.0,The country does not exist during a given statistical time period,quadrillion Btu,--,QBTU
1983,4413,Natural gas,2,Consumption,RWA,Rwanda,c,Country,,,quadrillion Btu,0,QBTU
1984,4413,Natural gas,2,Consumption,HUN,Hungary,c,Country,,,quadrillion Btu,0.380472,QBTU
1984,4411,Coal,2,Consumption,PNG,Papua New Guinea,c,Country,,,quadrillion Btu,0,QBTU
1985,4413,Natural gas,2,Consumption,PERG,Persian Gulf,r,Region,,,quadrillion Btu,2.320317,QBTU
1990,21,Metallurgical coke,1,Production,GMB,"Gambia, The",c,Country,,,million metric tons of oil equivalent,0,MTOE
1990,21,Metallurgical coke,1,Production,GMB,"Gambia, The",c,Country,,,terajoules,0,TJ
1990,66,Residual fuel oil,2,Consumption,IRN,Iran,c,Country,,,million metric tons of oil equivalent,16.19151891093954,MTOE
1990,66,Residual fuel oil,2,Consumption,IRN,Iran,c,Country,,,terajoules,677906.5140621223,TJ
1990,44,Primary energy,2,Consumption,JOR,Jordan,c,Country,,,million metric tons of oil equivalent,3.6247609785164303,MTOE
1990,44,Primary energy,2,Consumption,JOR,Jordan,c,Country,,,terajoules,151761.49271544127,TJ
1990,26,Dry natural gas,2,Consumption,KGZ,Kyrgyzstan,c,Country,3.0,The country does not exist during a given statistical time period,million metric tons of oil equivalent,--,MTOE
1988,54,Refined petroleum products,1,Production,BRN,Brunei,c,Country,,,thousand barrels per day,5.5,TBPD
1988,54,Refined petroleum products,1,Production,BLR,Belarus,c,Country,3.0,The country does not exist during a given statistical time period,thousand barrels per day,--,TBPD
1984,26,Dry natural gas,3,Imports,NIU,Niue,c,Country,2.0,Data are unavailable (temporarily),billion cubic feet,NA,BCF
1989,57,Crude oil including lease condensate,6,Reserves,TTO,Trinidad and Tobago,c,Country,,,billion barrels,0.528,BB
1989,67,Liquefied Petroleum Gases,2,Consumption,NCL,New Caledonia,c,Country,,,thousand barrels per day,0.2,TBPD
1989,65,Distillate fuel oil,2,Consumption,COM,Comoros,c,Country,,,thousand barrels per day,0.2,TBPD
1989,62,Motor gasoline,2,Consumption,MDV,Maldives,c,Country,,,thousand barrels per day,0,TBPD
1990,48,Reinjected natural gas,1,Production,DOM,Dominican Republic,c,Country,,,billion cubic feet,0,BCF
1983,26,Dry natural gas,3,Imports,STP,Sao Tome and Principe,c,Country,2.0,Data are unavailable (temporarily),billion cubic feet,NA,BCF
1984,54,Refined petroleum products,2,Consumption,TON,Tonga,c,Country,,,thousand barrels per day,0.3,TBPD
1990,2,Electricity,23,Net imports,PAK,Pakistan,c,Country,,,billion kilowatthours,0,BKWH
1989,2,Electricity,23,Net imports,SYC,Seychelles,c,Country,,,quadrillion Btu,0,QBTU
1984,34,Non-hydroelectric renewables,12,Generation,NOAM,North America,r,Region,,,billion kilowatthours,12.283192774,BKWH
1989,2,Electricity,23,Net imports,CSAM,Central & South America,r,Region,,,quadrillion Btu,0.004841628,QBTU
1988,37,Wind,12,Generation,URY,Uruguay,c,Country,,,quadrillion Btu,0,QBTU
1988,26,Dry natural gas,2,Consumption,ERI,Eritrea,c,Country,3.0,The country does not exist during a given statistical time period,quadrillion Btu,--,QBTU
1988,80,Fuel ethanol,2,Consumption,SLV,El Salvador,c,Country,,,quadrillion Btu,0,QBTU
1988,37,Wind,12,Generation,JPN,Japan,c,Country,,,billion kilowatthours,0,BKWH
1990,38,Biomass and waste,12,Generation,CUB,Cuba,c,Country,,,billion kilowatthours,1.449,BKWH
1987,38,Biomass and waste,12,Generation,KGZ,Kyrgyzstan,c,Country,3.0,The country does not exist during a given statistical time period,billion kilowatthours,--,BKWH
1983,2,Electricity,23,Net imports,ATG,Antigua and Barbuda,c,Country,,,billion kilowatthours,0,BKWH
1982,36,"Solar, tide, wave, fuel cell",12,Generation,MEX,Mexico,c,Country,,,quadrillion Btu,0,QBTU
1986,2,Electricity,23,Net imports,BDI,Burundi,c,Country,5.0,"A value exists, but rounds to zero; non-rounded values appear when downloaded",quadrillion Btu,8.8712e-05,QBTU
1989,3,Gross natural gas,6,Reserves,AGO,Angola,c,Country,,,trillion cubic feet,1.9,TCF
1989,80,Fuel ethanol,2,Consumption,SPM,Saint Pierre and Miquelon,c,Country,,,thousand barrels per day,0,TBPD
1989,57,Crude oil including lease condensate,6,Reserves,ASM,American Samoa,c,Country,,,billion barrels,0,BB
1982,21,Metallurgical coke,2,Consumption,OPEC,OPEC,r,Region,,,thousand short tons,2346.81799,TST
1984,21,Metallurgical coke,3,Imports,OPSA,OPEC - South America,r,Region,,,thousand short tons,154.3234,TST
1987,21,Metallurgical coke,2,Consumption,OECD,OECD,r,Region,,,thousand short tons,195782.8323077011,TST
1988,21,Metallurgical coke,3,Imports,WORL,World,r,Region,,,thousand short tons,20429.690042784623,TST
1989,21,Metallurgical coke,4,Exports,OEEU,OECD - Europe,r,Region,,,thousand short tons,14732.71686324816,TST
1990,26,Dry natural gas,2,Consumption,KGZ,Kyrgyzstan,c,Country,3.0,The country does not exist during a given statistical time period,terajoules,--,TJ
1990,21,Metallurgical coke,2,Consumption,XKS,Kosovo,c,Country,3.0,The country does not exist during a given statistical time period,million metric tons of oil equivalent,--,MTOE
1990,21,Metallurgical coke,2,Consumption,XKS,Kosovo,c,Country,3.0,The country does not exist during a given statistical time period,terajoules,--,TJ
1990,26,Dry natural gas,1,Production,MEX,Mexico,c,Country,,,million metric tons of oil equivalent,25.2810463295313,MTOE
1990,26,Dry natural gas,1,Production,MEX,Mexico,c,Country,,,terajoules,1058466.8481915204,TJ
1990,7,Coal,1,Production,MYS,Malaysia,c,Country,5.0,"A value exists, but rounds to zero; non-rounded values appear when downloaded",million metric tons of oil equivalent,0.06139596839686499,MTOE
1990,7,Coal,1,Production,MYS,Malaysia,c,Country,,,terajoules,2570.5264059733513,TJ
1990,21,Metallurgical coke,1,Production,NPL,Nepal,c,Country,,,million metric tons of oil equivalent,0,MTOE
1990,21,Metallurgical coke,1,Production,NPL,Nepal,c,Country,,,terajoules,0,TJ
1990,64,Kerosene,2,Consumption,PER,Peru,c,Country,,,million metric tons of oil equivalent,0.83442852348408,MTOE
1990,64,Kerosene,2,Consumption,PER,Peru,c,Country,,,terajoules,34935.85343663554,TJ
1990,63,Jet fuel,2,Consumption,PERG,Persian Gulf,r,Region,,,million metric tons of oil equivalent,5.830569307845009,MTOE
1990,63,Jet fuel,2,Consumption,PERG,Persian Gulf,r,Region,,,terajoules,244114.2758884908,TJ
1990,67,Liquefied Petroleum Gases,2,Consumption,GNB,Guinea-Bissau,c,Country,5.0,"A value exists, but rounds to zero; non-rounded values appear when downloaded",million metric tons of oil equivalent,0.001207230069524012,MTOE
1990,67,Liquefied Petroleum Gases,2,Consumption,GNB,Guinea-Bissau,c,Country,,,terajoules,50.54430857311756,TJ
1990,21,Metallurgical coke,3,Imports,REU,Reunion,c,Country,,,million metric tons of oil equivalent,0,MTOE
1990,21,Metallurgical coke,3,Imports,REU,Reunion,c,Country,,,terajoules,0,TJ
1990,4415,Petroleum and other liquids,1,Production,BGD,Bangladesh,c,Country,,,quadrillion Btu,0.001987016120218592,QBTU
1984,4415,Petroleum and other liquids,1,Production,MDV,Maldives,c,Country,,,quadrillion Btu,0,QBTU
1983,4415,Petroleum and other liquids,1,Production,IRQ,Iraq,c,Country,,,quadrillion Btu,2.1430060748977806,QBTU
1990,7,Coal,3,Imports,SHN,Saint Helena,c,Country,,,million metric tons of oil equivalent,0,MTOE
1990,7,Coal,3,Imports,SHN,Saint Helena,c,Country,,,terajoules,0,TJ
1990,7,Coal,2,Consumption,SOM,Somalia,c,Country,,,million metric tons of oil equivalent,0,MTOE
1990,7,Coal,2,Consumption,SOM,Somalia,c,Country,,,terajoules,0,TJ
1983,4411,Coal,1,Production,NLDA,Netherlands Antilles,c,Country,,,quadrillion Btu,0,QBTU
1990,7,Coal,2,Consumption,SDN,Sudan,c,Country,,,million metric tons of oil equivalent,0,MTOE
1990,7,Coal,2,Consumption,SDN,Sudan,c,Country,,,terajoules,0,TJ
1990,21,Metallurgical coke,4,Exports,CHE,Switzerland,c,Country,5.0,"A value exists, but rounds to zero; non-rounded values appear when downloaded",million metric tons of oil equivalent,0.002591752677214905,MTOE
1990,21,Metallurgical coke,4,Exports,CHE,Switzerland,c,Country,,,terajoules,108.51150113747902,TJ
1982,4415,Petroleum and other liquids,1,Production,GTM,Guatemala,c,Country,,,quadrillion Btu,0.0130200000000001,QBTU
1990,68,Other petroleum liquids,2,Consumption,THA,Thailand,c,Country,,,million metric tons of oil equivalent,0.5868225286407,MTOE
1990,68,Other petroleum liquids,2,Consumption,THA,Thailand,c,Country,,,terajoules,24569.08563996194,TJ
1990,5,Petroleum and other liquids,2,Consumption,TON,Tonga,c,Country,5.0,"A value exists, but rounds to zero; non-rounded values appear when downloaded",million metric tons of oil equivalent,0.03377772089792269,MTOE
1990,5,Petroleum and other liquids,2,Consumption,TON,Tonga,c,Country,,,terajoules,1414.2056191777851,TJ
1990,54,Refined petroleum products,2,Consumption,STP,Sao Tome and Principe,c,Country,5.0,"A value exists, but rounds to zero; non-rounded values appear when downloaded",million metric tons of oil equivalent,0.022008915984564073,MTOE
1990,54,Refined petroleum products,2,Consumption,STP,Sao Tome and Principe,c,Country,,,terajoules,921.4692948480271,TJ
1990,5,Petroleum and other liquids,2,Consumption,GBR,United Kingdom,c,Country,,,million metric tons of oil equivalent,91.87758042818814,MTOE
1990,5,Petroleum and other liquids,2,Consumption,GBR,United Kingdom,c,Country,,,terajoules,3846730.539063499,TJ
1990,5,Petroleum and other liquids,2,Consumption,USA,United States,c,Country,,,million metric tons of oil equivalent,845.782532891809,MTOE
1990,5,Petroleum and other liquids,2,Consumption,USA,United States,c,Country,,,terajoules,35411223.102727935,TJ
1984,4411,Coal,1,Production,CSAM,Central & South America,r,Region,,,quadrillion Btu,0.3255558886828339,QBTU
1985,4415,Petroleum and other liquids,1,Production,EURO,Europe,r,Region,,,quadrillion Btu,9.23096127122567,QBTU
1990,63,Jet fuel,2,Consumption,VIR,U.S. Virgin Islands,c,Country,5.0,"A value exists, but rounds to zero; non-rounded values appear when downloaded",million metric tons of oil equivalent,0.08962097944184566,MTOE
1990,63,Jet fuel,2,Consumption,VIR,U.S. Virgin Islands,c,Country,,,terajoules,3752.2511689256535,TJ
1982,54,Refined petroleum products,2,Consumption,AFG,Afghanistan,c,Country,,,million metric tons of oil equivalent,0.40951580652324365,MTOE
1982,54,Refined petroleum products,2,Consumption,AFG,Afghanistan,c,Country,,,terajoules,17145.607795075084,TJ
1982,44,Primary energy,1,Production,ATA,Antarctica,c,Country,,,million metric tons of oil equivalent,0,MTOE
1982,44,Primary energy,1,Production,ATA,Antarctica,c,Country,,,terajoules,0,TJ
1982,7,Coal,4,Exports,BHS,The Bahamas,c,Country,,,million metric tons of oil equivalent,0,MTOE
1982,7,Coal,4,Exports,BHS,The Bahamas,c,Country,,,terajoules,0,TJ
1982,54,Refined petroleum products,2,Consumption,BOL,Bolivia,c,Country,,,million metric tons of oil equivalent,1.2539398490512765,MTOE
1982,54,Refined petroleum products,2,Consumption,BOL,Bolivia,c,Country,,,terajoules,52499.95362322737,TJ
1982,5,Petroleum and other liquids,2,Consumption,BLR,Belarus,c,Country,3.0,The country does not exist during a given statistical time period,million metric tons of oil equivalent,--,MTOE
1982,5,Petroleum and other liquids,2,Consumption,BLR,Belarus,c,Country,3.0,The country does not exist during a given statistical time period,terajoules,--,TJ
1982,5,Petroleum and other liquids,2,Consumption,BRN,Brunei,c,Country,,,million metric tons of oil equivalent,0.19862283286386154,MTOE
1982,5,Petroleum and other liquids,2,Consumption,BRN,Brunei,c,Country,,,terajoules,8315.940770010857,TJ
1982,26,Dry natural gas,2,Consumption,TCD,Chad,c,Country,,,million metric tons of oil equivalent,0,MTOE
1982,26,Dry natural gas,2,Consumption,TCD,Chad,c,Country,,,terajoules,0,TJ
1982,26,Dry natural gas,1,Production,CYM,Cayman Islands,c,Country,,,million metric tons of oil equivalent,0,MTOE
1982,26,Dry natural gas,1,Production,CYM,Cayman Islands,c,Country,,,terajoules,0,TJ
1982,21,Metallurgical coke,1,Production,CSK,Former Czechoslovakia,c,Country,,,million metric tons of oil equivalent,7.267948637580554,MTOE
1986,38,Biomass and waste,12,Generation,XKS,Kosovo,c,Country,3.0,The country does not exist during a given statistical time period,quadrillion Btu,--,QBTU
1985,116,Solar,12,Generation,NCL,New Caledonia,c,Country,,,quadrillion Btu,0,QBTU
1984,116,Solar,12,Generation,NGA,Nigeria,c,Country,,,quadrillion Btu,0,QBTU
1984,116,Solar,12,Generation,PRT,Portugal,c,Country,,,quadrillion Btu,0,QBTU
1982,117,Tide and wave,12,Generation,ARG,Argentina,c,Country,,,quadrillion Btu,0,QBTU
1982,117,Tide and wave,12,Generation,MMR,Burma,c,Country,,,quadrillion Btu,0,QBTU
1988,117,Tide and wave,12,Generation,COK,Cook Islands,c,Country,,,quadrillion Btu,0,QBTU
1984,117,Tide and wave,12,Generation,CHL,Chile,c,Country,,,quadrillion Btu,0,QBTU
1984,117,Tide and wave,12,Generation,SVN,Slovenia,c,Country,3.0,The country does not exist during a given statistical time period,quadrillion Btu,--,QBTU
1984,117,Tide and wave,12,Generation,ZWE,Zimbabwe,c,Country,,,quadrillion Btu,0,QBTU
1986,27,Nuclear,12,Generation,ITA,Italy,c,Country,,,quadrillion Btu,0.100602383,QBTU
1989,27,Nuclear,12,Generation,AZE,Azerbaijan,c,Country,3.0,The country does not exist during a given statistical time period,quadrillion Btu,--,QBTU
1987,38,Biomass and waste,12,Generation,ABW,Aruba,c,Country,,,quadrillion Btu,0,QBTU
1987,117,Tide and wave,12,Generation,MNE,Montenegro,c,Country,3.0,The country does not exist during a given statistical time period,quadrillion Btu,--,QBTU
1982,117,Tide and wave,12,Generation,ARM,Armenia,c,Country,3.0,The country does not exist during a given statistical time period,quadrillion Btu,--,QBTU
1982,33,Hydroelectricity,12,Generation,THA,Thailand,c,Country,,,quadrillion Btu,0.03969385558011,QBTU
1986,35,Geothermal,12,Generation,SUR,Suriname,c,Country,,,quadrillion Btu,0,QBTU
1986,13,Liquefied petroleum gases and ethane,3,Imports,CMR,Cameroon,c,Country,,,thousand barrels per day,0,TBPD
1986,13,Liquefied petroleum gases and ethane,3,Imports,SYC,Seychelles,c,Country,,,thousand barrels per day,0,TBPD
1987,13,Liquefied petroleum gases and ethane,3,Imports,COL,Colombia,c,Country,,,thousand barrels per day,0,TBPD
1988,13,Liquefied petroleum gases and ethane,3,Imports,ESP,Spain,c,Country,,,thousand barrels per day,25,TBPD
