country_code_a3,country_name,region_name,type,year,value,unit,source
PER,Peru,S. & Cent. America,oilreserves_bbl,1989,0.847,bbl,bp
PER,Peru,S. & Cent. America,oilreserves_bbl,1990,0.8232,bbl,bp
PER,Peru,S. & Cent. America,oilreserves_bbl,1991,0.8218,bbl,bp
PER,Peru,S. & Cent. America,oilreserves_bbl,1992,0.8026,bbl,bp
PER,Peru,S. & Cent. America,oilreserves_bbl,1993,0.799467,bbl,bp
PER,Peru,S. & Cent. America,oilreserves_bbl,1994,0.830892,bbl,bp
PER,Peru,S. & Cent. America,oilreserves_bbl,1995,0.80811,bbl,bp
PER,Peru,S. & Cent. America,oilreserves_bbl,1996,0.773521,bbl,bp
PER,Peru,S. & Cent. America,oilreserves_bbl,1997,0.75841,bbl,bp
PER,Peru,S. & Cent. America,oilreserves_bbl,1998,0.937383,bbl,bp
PER,Peru,S. & Cent. America,oilreserves_bbl,1999,0.8906,bbl,bp
PER,Peru,S. & Cent. America,oilreserves_bbl,2000,0.90562,bbl,bp
PER,Peru,S. & Cent. America,oilreserves_bbl,2001,0.979376,bbl,bp
PER,Peru,S. & Cent. America,oilreserves_bbl,2002,0.952891,bbl,bp
PER,Peru,S. & Cent. America,oilreserves_bbl,2003,0.929553,bbl,bp
PER,Peru,S. & Cent. America,oilreserves_bbl,2004,1.097303,bbl,bp
PER,Peru,S. & Cent. America,oilreserves_bbl,2005,1.078258,bbl,bp
PER,Peru,S. & Cent. America,oilreserves_bbl,2006,1.097288,bbl,bp
PER,Peru,S. & Cent. America,oilreserves_bbl,2007,1.12148,bbl,bp
PER,Peru,S. & Cent. America,oilreserves_bbl,2008,1.12148,bbl,bp
PER,Peru,S. & Cent. America,oilreserves_bbl,2009,1.12148,bbl,bp
PER,Peru,S. & Cent. America,oilreserves_bbl,2010,1.24,bbl,bp
PER,Peru,S. & Cent. America,oilreserves_bbl,2011,1.2062,bbl,bp
PER,Peru,S. & Cent. America,oilreserves_bbl,2012,1.4227,bbl,bp
PER,Peru,S. & Cent. America,oilreserves_bbl,2013,1.616952,bbl,bp
PER,Peru,S. & Cent. America,oilreserves_bbl,2014,1.409846,bbl,bp
PER,Peru,S. & Cent. America,oilreserves_bbl,2015,1.187285,bbl,bp
PER,Peru,S. & Cent. America,oilreserves_bbl,2016,1.224601,bbl,bp
PER,Peru,S. & Cent. America,oilreserves_bbl,2017,0.985075,bbl,bp
PER,Peru,S. & Cent. America,oilreserves_bbl,2018,0.85889,bbl,bp
PER,Peru,S. & Cent. America,oilreserves_bbl,2019,0.803176687,bbl,bp
PER,Peru,S. & Cent. America,oilreserves_bbl,2020,0.746346029,bbl,bp
QAT,Qatar,Middle East,oilreserves_bbl,1980,3.585,bbl,bp
QAT,Qatar,Middle East,oilreserves_bbl,1981,3.45,bbl,bp
QAT,Qatar,Middle East,oilreserves_bbl,1982,3.425,bbl,bp
QAT,Qatar,Middle East,oilreserves_bbl,1983,3.33,bbl,bp
QAT,Qatar,Middle East,oilreserves_bbl,1984,4.5,bbl,bp
QAT,Qatar,Middle East,oilreserves_bbl,1985,4.5,bbl,bp
QAT,Qatar,Middle East,oilreserves_bbl,1986,4.5,bbl,bp
QAT,Qatar,Middle East,oilreserves_bbl,1987,4.5,bbl,bp
QAT,Qatar,Middle East,oilreserves_bbl,1988,4.5,bbl,bp
QAT,Qatar,Middle East,oilreserves_bbl,1989,4.5,bbl,bp
QAT,Qatar,Middle East,oilreserves_bbl,1990,2.993,bbl,bp
QAT,Qatar,Middle East,oilreserves_bbl,1991,2.993,bbl,bp
QAT,Qatar,Middle East,oilreserves_bbl,1992,3.121,bbl,bp
QAT,Qatar,Middle East,oilreserves_bbl,1993,3.121,bbl,bp
QAT,Qatar,Middle East,oilreserves_bbl,1994,3.5,bbl,bp
QAT,Qatar,Middle East,oilreserves_bbl,1995,3.7,bbl,bp
QAT,Qatar,Middle East,oilreserves_bbl,1996,3.7,bbl,bp
QAT,Qatar,Middle East,oilreserves_bbl,1997,12.5,bbl,bp
QAT,Qatar,Middle East,oilreserves_bbl,1998,13.4855,bbl,bp
QAT,Qatar,Middle East,oilreserves_bbl,1999,13.1028,bbl,bp
QAT,Qatar,Middle East,oilreserves_bbl,2000,16.8667,bbl,bp
QAT,Qatar,Middle East,oilreserves_bbl,2001,16.8361,bbl,bp
QAT,Qatar,Middle East,oilreserves_bbl,2002,27.5956,bbl,bp
QAT,Qatar,Middle East,oilreserves_bbl,2003,27.0157,bbl,bp
QAT,Qatar,Middle East,oilreserves_bbl,2004,26.86482,bbl,bp
QAT,Qatar,Middle East,oilreserves_bbl,2005,27.9102,bbl,bp
QAT,Qatar,Middle East,oilreserves_bbl,2006,27.4362,bbl,bp
QAT,Qatar,Middle East,oilreserves_bbl,2007,27.323,bbl,bp
QAT,Qatar,Middle East,oilreserves_bbl,2008,26.833,bbl,bp
QAT,Qatar,Middle East,oilreserves_bbl,2009,25.907,bbl,bp
QAT,Qatar,Middle East,oilreserves_bbl,2010,24.684,bbl,bp
QAT,Qatar,Middle East,oilreserves_bbl,2011,23.9,bbl,bp
QAT,Qatar,Middle East,oilreserves_bbl,2012,25.229,bbl,bp
QAT,Qatar,Middle East,oilreserves_bbl,2013,25.063,bbl,bp
QAT,Qatar,Middle East,oilreserves_bbl,2014,25.705,bbl,bp
QAT,Qatar,Middle East,oilreserves_bbl,2015,25.244,bbl,bp
QAT,Qatar,Middle East,oilreserves_bbl,2016,25.244,bbl,bp
QAT,Qatar,Middle East,oilreserves_bbl,2017,25.244,bbl,bp
QAT,Qatar,Middle East,oilreserves_bbl,2018,25.244,bbl,bp
QAT,Qatar,Middle East,oilreserves_bbl,2019,25.244,bbl,bp
QAT,Qatar,Middle East,oilreserves_bbl,2020,25.244,bbl,bp
COG,Republic of Congo,Africa,oilreserves_bbl,1980,0.70544,bbl,bp
COG,Republic of Congo,Africa,oilreserves_bbl,1981,0.733045,bbl,bp
COG,Republic of Congo,Africa,oilreserves_bbl,1982,0.754425,bbl,bp
COG,Republic of Congo,Africa,oilreserves_bbl,1983,0.738345,bbl,bp
COG,Republic of Congo,Africa,oilreserves_bbl,1984,0.798431,bbl,bp
COG,Republic of Congo,Africa,oilreserves_bbl,1985,0.756,bbl,bp
COG,Republic of Congo,Africa,oilreserves_bbl,1986,0.7197,bbl,bp
COG,Republic of Congo,Africa,oilreserves_bbl,1987,0.695,bbl,bp
COG,Republic of Congo,Africa,oilreserves_bbl,1988,0.75,bbl,bp
COG,Republic of Congo,Africa,oilreserves_bbl,1989,0.71,bbl,bp
COG,Republic of Congo,Africa,oilreserves_bbl,1990,0.7545,bbl,bp
COG,Republic of Congo,Africa,oilreserves_bbl,1991,0.6983,bbl,bp
COG,Republic of Congo,Africa,oilreserves_bbl,1992,0.725,bbl,bp
COG,Republic of Congo,Africa,oilreserves_bbl,1993,0.6505,bbl,bp
COG,Republic of Congo,Africa,oilreserves_bbl,1994,1.4127,bbl,bp
COG,Republic of Congo,Africa,oilreserves_bbl,1995,1.3497,bbl,bp
COG,Republic of Congo,Africa,oilreserves_bbl,1996,1.6,bbl,bp
COG,Republic of Congo,Africa,oilreserves_bbl,1997,1.615,bbl,bp
COG,Republic of Congo,Africa,oilreserves_bbl,1998,1.7,bbl,bp
COG,Republic of Congo,Africa,oilreserves_bbl,1999,1.7,bbl,bp
COG,Republic of Congo,Africa,oilreserves_bbl,2000,1.505913,bbl,bp
COG,Republic of Congo,Africa,oilreserves_bbl,2001,1.505913,bbl,bp
COG,Republic of Congo,Africa,oilreserves_bbl,2002,1.515,bbl,bp
COG,Republic of Congo,Africa,oilreserves_bbl,2003,1.785,bbl,bp
COG,Republic of Congo,Africa,oilreserves_bbl,2004,1.784,bbl,bp
COG,Republic of Congo,Africa,oilreserves_bbl,2005,1.905,bbl,bp
COG,Republic of Congo,Africa,oilreserves_bbl,2006,1.94,bbl,bp
COG,Republic of Congo,Africa,oilreserves_bbl,2007,1.94,bbl,bp
COG,Republic of Congo,Africa,oilreserves_bbl,2008,1.94,bbl,bp
COG,Republic of Congo,Africa,oilreserves_bbl,2009,2.0,bbl,bp
COG,Republic of Congo,Africa,oilreserves_bbl,2010,2.0,bbl,bp
COG,Republic of Congo,Africa,oilreserves_bbl,2011,2.0,bbl,bp
COG,Republic of Congo,Africa,oilreserves_bbl,2012,2.0,bbl,bp
COG,Republic of Congo,Africa,oilreserves_bbl,2013,2.673,bbl,bp
COG,Republic of Congo,Africa,oilreserves_bbl,2014,2.867,bbl,bp
COG,Republic of Congo,Africa,oilreserves_bbl,2015,2.982,bbl,bp
COG,Republic of Congo,Africa,oilreserves_bbl,2016,2.982,bbl,bp
COG,Republic of Congo,Africa,oilreserves_bbl,2017,2.982,bbl,bp
COG,Republic of Congo,Africa,oilreserves_bbl,2018,2.982,bbl,bp
COG,Republic of Congo,Africa,oilreserves_bbl,2019,2.882,bbl,bp
COG,Republic of Congo,Africa,oilreserves_bbl,2020,2.882,bbl,bp
ROU,Romania,Europe,oilreserves_bbl,1980,1.090193,bbl,bp
ROU,Romania,Europe,oilreserves_bbl,1981,1.005513,bbl,bp
ROU,Romania,Europe,oilreserves_bbl,1982,0.95926,bbl,bp
ROU,Romania,Europe,oilreserves_bbl,1983,1.59494,bbl,bp
ROU,Romania,Europe,oilreserves_bbl,1984,1.5106,bbl,bp
ROU,Romania,Europe,oilreserves_bbl,1985,1.442,bbl,bp
ROU,Romania,Europe,oilreserves_bbl,1986,1.362,bbl,bp
ROU,Romania,Europe,oilreserves_bbl,1987,1.286,bbl,bp
ROU,Romania,Europe,oilreserves_bbl,1988,1.231,bbl,bp
ROU,Romania,Europe,oilreserves_bbl,1989,1.199,bbl,bp
ROU,Romania,Europe,oilreserves_bbl,1990,1.52,bbl,bp
ROU,Romania,Europe,oilreserves_bbl,1991,1.491,bbl,bp
ROU,Romania,Europe,oilreserves_bbl,1992,1.2448,bbl,bp
ROU,Romania,Europe,oilreserves_bbl,1993,1.0075,bbl,bp
ROU,Romania,Europe,oilreserves_bbl,1994,1.0004,bbl,bp
ROU,Romania,Europe,oilreserves_bbl,1995,1.0058,bbl,bp
ROU,Romania,Europe,oilreserves_bbl,1996,0.9804,bbl,bp
ROU,Romania,Europe,oilreserves_bbl,1997,0.9313,bbl,bp
ROU,Romania,Europe,oilreserves_bbl,1998,1.1629,bbl,bp
ROU,Romania,Europe,oilreserves_bbl,1999,1.2253,bbl,bp
ROU,Romania,Europe,oilreserves_bbl,2000,1.1699,bbl,bp
ROU,Romania,Europe,oilreserves_bbl,2001,1.154,bbl,bp
ROU,Romania,Europe,oilreserves_bbl,2002,0.5081,bbl,bp
ROU,Romania,Europe,oilreserves_bbl,2003,0.4938,bbl,bp
ROU,Romania,Europe,oilreserves_bbl,2004,0.4682,bbl,bp
ROU,Romania,Europe,oilreserves_bbl,2005,0.4584,bbl,bp
ROU,Romania,Europe,oilreserves_bbl,2006,0.4777,bbl,bp
ROU,Romania,Europe,oilreserves_bbl,2007,0.48,bbl,bp
ROU,Romania,Europe,oilreserves_bbl,2008,0.48,bbl,bp
ROU,Romania,Europe,oilreserves_bbl,2009,0.6,bbl,bp
ROU,Romania,Europe,oilreserves_bbl,2010,0.6,bbl,bp
ROU,Romania,Europe,oilreserves_bbl,2011,0.6,bbl,bp
ROU,Romania,Europe,oilreserves_bbl,2012,0.6,bbl,bp
ROU,Romania,Europe,oilreserves_bbl,2013,0.6,bbl,bp
ROU,Romania,Europe,oilreserves_bbl,2014,0.6,bbl,bp
ROU,Romania,Europe,oilreserves_bbl,2015,0.6,bbl,bp
ROU,Romania,Europe,oilreserves_bbl,2016,0.6,bbl,bp
ROU,Romania,Europe,oilreserves_bbl,2017,0.6,bbl,bp
ROU,Romania,Europe,oilreserves_bbl,2018,0.6,bbl,bp
ROU,Romania,Europe,oilreserves_bbl,2019,0.6,bbl,bp
ROU,Romania,Europe,oilreserves_bbl,2020,0.6,bbl,bp
RUS,Russian Federation,CIS,oilreserves_bbl,1991,116.149265,bbl,bp
RUS,Russian Federation,CIS,oilreserves_bbl,1992,116.149265,bbl,bp
RUS,Russian Federation,CIS,oilreserves_bbl,1993,115.076683,bbl,bp
RUS,Russian Federation,CIS,oilreserves_bbl,1994,115.076683,bbl,bp
RUS,Russian Federation,CIS,oilreserves_bbl,1995,113.607231,bbl,bp
RUS,Russian Federation,CIS,oilreserves_bbl,1996,113.607231,bbl,bp
RUS,Russian Federation,CIS,oilreserves_bbl,1997,113.1119934,bbl,bp
RUS,Russian Federation,CIS,oilreserves_bbl,1998,113.1119934,bbl,bp
RUS,Russian Federation,CIS,oilreserves_bbl,1999,112.1120226,bbl,bp
RUS,Russian Federation,CIS,oilreserves_bbl,2000,112.1120226,bbl,bp
RUS,Russian Federation,CIS,oilreserves_bbl,2001,111.295177,bbl,bp
RUS,Russian Federation,CIS,oilreserves_bbl,2002,109.6772506,bbl,bp
RUS,Russian Federation,CIS,oilreserves_bbl,2003,107.766699,bbl,bp
RUS,Russian Federation,CIS,oilreserves_bbl,2004,105.46368,bbl,bp
RUS,Russian Federation,CIS,oilreserves_bbl,2005,104.404815,bbl,bp
RUS,Russian Federation,CIS,oilreserves_bbl,2006,104.033724,bbl,bp
RUS,Russian Federation,CIS,oilreserves_bbl,2007,106.427029,bbl,bp
RUS,Russian Federation,CIS,oilreserves_bbl,2008,106.366166,bbl,bp
RUS,Russian Federation,CIS,oilreserves_bbl,2009,105.563953,bbl,bp
RUS,Russian Federation,CIS,oilreserves_bbl,2010,105.8003518,bbl,bp
RUS,Russian Federation,CIS,oilreserves_bbl,2011,105.7094496,bbl,bp
RUS,Russian Federation,CIS,oilreserves_bbl,2012,105.491586,bbl,bp
RUS,Russian Federation,CIS,oilreserves_bbl,2013,105.0164164,bbl,bp
RUS,Russian Federation,CIS,oilreserves_bbl,2014,103.163892,bbl,bp
RUS,Russian Federation,CIS,oilreserves_bbl,2015,102.3752,bbl,bp
RUS,Russian Federation,CIS,oilreserves_bbl,2016,106.28289,bbl,bp
RUS,Russian Federation,CIS,oilreserves_bbl,2017,106.591534,bbl,bp
RUS,Russian Federation,CIS,oilreserves_bbl,2018,107.2207794,bbl,bp
RUS,Russian Federation,CIS,oilreserves_bbl,2019,107.8042392,bbl,bp
RUS,Russian Federation,CIS,oilreserves_bbl,2020,107.8042392,bbl,bp
SAU,Saudi Arabia,Middle East,oilreserves_bbl,1980,168.03,bbl,bp
SAU,Saudi Arabia,Middle East,oilreserves_bbl,1981,167.85,bbl,bp
SAU,Saudi Arabia,Middle East,oilreserves_bbl,1982,165.484,bbl,bp
SAU,Saudi Arabia,Middle East,oilreserves_bbl,1983,168.848,bbl,bp
SAU,Saudi Arabia,Middle East,oilreserves_bbl,1984,171.71,bbl,bp
SAU,Saudi Arabia,Middle East,oilreserves_bbl,1985,171.49,bbl,bp
SAU,Saudi Arabia,Middle East,oilreserves_bbl,1986,169.744,bbl,bp
SAU,Saudi Arabia,Middle East,oilreserves_bbl,1987,169.585,bbl,bp
SAU,Saudi Arabia,Middle East,oilreserves_bbl,1988,254.989,bbl,bp
SAU,Saudi Arabia,Middle East,oilreserves_bbl,1989,260.05,bbl,bp
SAU,Saudi Arabia,Middle East,oilreserves_bbl,1990,260.342,bbl,bp
SAU,Saudi Arabia,Middle East,oilreserves_bbl,1991,260.936,bbl,bp
SAU,Saudi Arabia,Middle East,oilreserves_bbl,1992,261.203,bbl,bp
SAU,Saudi Arabia,Middle East,oilreserves_bbl,1993,261.355,bbl,bp
SAU,Saudi Arabia,Middle East,oilreserves_bbl,1994,261.374,bbl,bp
SAU,Saudi Arabia,Middle East,oilreserves_bbl,1995,261.45,bbl,bp
SAU,Saudi Arabia,Middle East,oilreserves_bbl,1996,261.444,bbl,bp
SAU,Saudi Arabia,Middle East,oilreserves_bbl,1997,261.541,bbl,bp
SAU,Saudi Arabia,Middle East,oilreserves_bbl,1998,261.542,bbl,bp
SAU,Saudi Arabia,Middle East,oilreserves_bbl,1999,262.784,bbl,bp
SAU,Saudi Arabia,Middle East,oilreserves_bbl,2000,262.766,bbl,bp
SAU,Saudi Arabia,Middle East,oilreserves_bbl,2001,262.697,bbl,bp
SAU,Saudi Arabia,Middle East,oilreserves_bbl,2002,262.79,bbl,bp
SAU,Saudi Arabia,Middle East,oilreserves_bbl,2003,262.73,bbl,bp
SAU,Saudi Arabia,Middle East,oilreserves_bbl,2004,264.31,bbl,bp
SAU,Saudi Arabia,Middle East,oilreserves_bbl,2005,264.211,bbl,bp
SAU,Saudi Arabia,Middle East,oilreserves_bbl,2006,264.251,bbl,bp
SAU,Saudi Arabia,Middle East,oilreserves_bbl,2007,264.209,bbl,bp
SAU,Saudi Arabia,Middle East,oilreserves_bbl,2008,264.063,bbl,bp
SAU,Saudi Arabia,Middle East,oilreserves_bbl,2009,264.59,bbl,bp
SAU,Saudi Arabia,Middle East,oilreserves_bbl,2010,264.516,bbl,bp
SAU,Saudi Arabia,Middle East,oilreserves_bbl,2011,265.405,bbl,bp
SAU,Saudi Arabia,Middle East,oilreserves_bbl,2012,265.85,bbl,bp
SAU,Saudi Arabia,Middle East,oilreserves_bbl,2013,265.789,bbl,bp
SAU,Saudi Arabia,Middle East,oilreserves_bbl,2014,266.578,bbl,bp
SAU,Saudi Arabia,Middle East,oilreserves_bbl,2015,266.455,bbl,bp
SAU,Saudi Arabia,Middle East,oilreserves_bbl,2016,266.208,bbl,bp
SAU,Saudi Arabia,Middle East,oilreserves_bbl,2017,295.958,bbl,bp
SAU,Saudi Arabia,Middle East,oilreserves_bbl,2018,297.671,bbl,bp
SAU,Saudi Arabia,Middle East,oilreserves_bbl,2019,297.578,bbl,bp
SAU,Saudi Arabia,Middle East,oilreserves_bbl,2020,297.527,bbl,bp
SSD,South Sudan,Africa,oilreserves_bbl,2012,3.5,bbl,bp
SSD,South Sudan,Africa,oilreserves_bbl,2013,3.5,bbl,bp
SSD,South Sudan,Africa,oilreserves_bbl,2014,3.5,bbl,bp
SSD,South Sudan,Africa,oilreserves_bbl,2015,3.5,bbl,bp
SSD,South Sudan,Africa,oilreserves_bbl,2016,3.5,bbl,bp
SSD,South Sudan,Africa,oilreserves_bbl,2017,3.5,bbl,bp
SSD,South Sudan,Africa,oilreserves_bbl,2018,3.5,bbl,bp
SSD,South Sudan,Africa,oilreserves_bbl,2019,3.5,bbl,bp
SSD,South Sudan,Africa,oilreserves_bbl,2020,3.5,bbl,bp
SDN,Sudan,Africa,oilreserves_bbl,1980,0.0,bbl,bp
SDN,Sudan,Africa,oilreserves_bbl,1981,0.2,bbl,bp
SDN,Sudan,Africa,oilreserves_bbl,1982,0.4,bbl,bp
SDN,Sudan,Africa,oilreserves_bbl,1983,0.3,bbl,bp
SDN,Sudan,Africa,oilreserves_bbl,1984,0.3,bbl,bp
SDN,Sudan,Africa,oilreserves_bbl,1985,0.3,bbl,bp
SDN,Sudan,Africa,oilreserves_bbl,1986,0.3,bbl,bp
SDN,Sudan,Africa,oilreserves_bbl,1987,0.3,bbl,bp
SDN,Sudan,Africa,oilreserves_bbl,1988,0.3,bbl,bp
SDN,Sudan,Africa,oilreserves_bbl,1989,0.3,bbl,bp
SDN,Sudan,Africa,oilreserves_bbl,1990,0.3,bbl,bp
SDN,Sudan,Africa,oilreserves_bbl,1991,0.3,bbl,bp
SDN,Sudan,Africa,oilreserves_bbl,1992,0.3,bbl,bp
SDN,Sudan,Africa,oilreserves_bbl,1993,0.3,bbl,bp
SDN,Sudan,Africa,oilreserves_bbl,1994,0.3,bbl,bp
SDN,Sudan,Africa,oilreserves_bbl,1995,0.3,bbl,bp
SDN,Sudan,Africa,oilreserves_bbl,1996,0.3,bbl,bp
SDN,Sudan,Africa,oilreserves_bbl,1997,0.2621,bbl,bp
SDN,Sudan,Africa,oilreserves_bbl,1998,0.2621,bbl,bp
SDN,Sudan,Africa,oilreserves_bbl,1999,0.2621,bbl,bp
SDN,Sudan,Africa,oilreserves_bbl,2000,0.2621,bbl,bp
SDN,Sudan,Africa,oilreserves_bbl,2001,0.563,bbl,bp
SDN,Sudan,Africa,oilreserves_bbl,2002,0.563,bbl,bp
SDN,Sudan,Africa,oilreserves_bbl,2003,0.563,bbl,bp
SDN,Sudan,Africa,oilreserves_bbl,2004,0.563,bbl,bp
SDN,Sudan,Africa,oilreserves_bbl,2005,0.563,bbl,bp
SDN,Sudan,Africa,oilreserves_bbl,2006,5.0,bbl,bp
SDN,Sudan,Africa,oilreserves_bbl,2007,5.0,bbl,bp
SDN,Sudan,Africa,oilreserves_bbl,2008,5.0,bbl,bp
SDN,Sudan,Africa,oilreserves_bbl,2009,5.0,bbl,bp
SDN,Sudan,Africa,oilreserves_bbl,2010,5.0,bbl,bp
SDN,Sudan,Africa,oilreserves_bbl,2011,5.0,bbl,bp
SDN,Sudan,Africa,oilreserves_bbl,2012,1.5,bbl,bp
SDN,Sudan,Africa,oilreserves_bbl,2013,1.5,bbl,bp
SDN,Sudan,Africa,oilreserves_bbl,2014,1.5,bbl,bp
SDN,Sudan,Africa,oilreserves_bbl,2015,1.5,bbl,bp
SDN,Sudan,Africa,oilreserves_bbl,2016,1.5,bbl,bp
SDN,Sudan,Africa,oilreserves_bbl,2017,1.5,bbl,bp
SDN,Sudan,Africa,oilreserves_bbl,2018,1.5,bbl,bp
SDN,Sudan,Africa,oilreserves_bbl,2019,1.5,bbl,bp
SDN,Sudan,Africa,oilreserves_bbl,2020,1.5,bbl,bp
SYR,Syria,Middle East,oilreserves_bbl,1980,1.452028,bbl,bp
SYR,Syria,Middle East,oilreserves_bbl,1981,1.89,bbl,bp
SYR,Syria,Middle East,oilreserves_bbl,1982,1.75,bbl,bp
SYR,Syria,Middle East,oilreserves_bbl,1983,1.46,bbl,bp
SYR,Syria,Middle East,oilreserves_bbl,1984,1.3975,bbl,bp
SYR,Syria,Middle East,oilreserves_bbl,1985,1.54,bbl,bp
SYR,Syria,Middle East,oilreserves_bbl,1986,1.62,bbl,bp
SYR,Syria,Middle East,oilreserves_bbl,1987,1.72,bbl,bp
SYR,Syria,Middle East,oilreserves_bbl,1988,1.8,bbl,bp
SYR,Syria,Middle East,oilreserves_bbl,1989,2.0,bbl,bp
SYR,Syria,Middle East,oilreserves_bbl,1990,1.88,bbl,bp
SYR,Syria,Middle East,oilreserves_bbl,1991,3.0,bbl,bp
SYR,Syria,Middle East,oilreserves_bbl,1992,3.0,bbl,bp
SYR,Syria,Middle East,oilreserves_bbl,1993,2.95,bbl,bp
SYR,Syria,Middle East,oilreserves_bbl,1994,2.65,bbl,bp
SYR,Syria,Middle East,oilreserves_bbl,1995,2.5584,bbl,bp
SYR,Syria,Middle East,oilreserves_bbl,1996,2.45,bbl,bp
SYR,Syria,Middle East,oilreserves_bbl,1997,2.345,bbl,bp
SYR,Syria,Middle East,oilreserves_bbl,1998,2.3,bbl,bp
SYR,Syria,Middle East,oilreserves_bbl,1999,2.3,bbl,bp
SYR,Syria,Middle East,oilreserves_bbl,2000,2.325,bbl,bp
SYR,Syria,Middle East,oilreserves_bbl,2001,2.325,bbl,bp
SYR,Syria,Middle East,oilreserves_bbl,2002,2.28,bbl,bp
SYR,Syria,Middle East,oilreserves_bbl,2003,2.395,bbl,bp
SYR,Syria,Middle East,oilreserves_bbl,2004,3.159,bbl,bp
SYR,Syria,Middle East,oilreserves_bbl,2005,3.0,bbl,bp
SYR,Syria,Middle East,oilreserves_bbl,2006,3.0,bbl,bp
SYR,Syria,Middle East,oilreserves_bbl,2007,2.5,bbl,bp
SYR,Syria,Middle East,oilreserves_bbl,2008,2.5,bbl,bp
SYR,Syria,Middle East,oilreserves_bbl,2009,2.5,bbl,bp
SYR,Syria,Middle East,oilreserves_bbl,2010,2.5,bbl,bp
SYR,Syria,Middle East,oilreserves_bbl,2011,2.5,bbl,bp
SYR,Syria,Middle East,oilreserves_bbl,2012,2.5,bbl,bp
SYR,Syria,Middle East,oilreserves_bbl,2013,2.5,bbl,bp
SYR,Syria,Middle East,oilreserves_bbl,2014,2.5,bbl,bp
SYR,Syria,Middle East,oilreserves_bbl,2015,2.5,bbl,bp
SYR,Syria,Middle East,oilreserves_bbl,2016,2.5,bbl,bp
SYR,Syria,Middle East,oilreserves_bbl,2017,2.5,bbl,bp
SYR,Syria,Middle East,oilreserves_bbl,2018,2.5,bbl,bp
SYR,Syria,Middle East,oilreserves_bbl,2019,2.5,bbl,bp
SYR,Syria,Middle East,oilreserves_bbl,2020,2.5,bbl,bp
THA,Thailand,Asia Pacific,oilreserves_bbl,1980,0.000419,bbl,bp
THA,Thailand,Asia Pacific,oilreserves_bbl,1981,0.0152095,bbl,bp
THA,Thailand,Asia Pacific,oilreserves_bbl,1982,0.03,bbl,bp
THA,Thailand,Asia Pacific,oilreserves_bbl,1983,0.03,bbl,bp
THA,Thailand,Asia Pacific,oilreserves_bbl,1984,0.058,bbl,bp
THA,Thailand,Asia Pacific,oilreserves_bbl,1985,0.109,bbl,bp
THA,Thailand,Asia Pacific,oilreserves_bbl,1986,0.104,bbl,bp
THA,Thailand,Asia Pacific,oilreserves_bbl,1987,0.104,bbl,bp
THA,Thailand,Asia Pacific,oilreserves_bbl,1988,0.104,bbl,bp
THA,Thailand,Asia Pacific,oilreserves_bbl,1989,0.2307,bbl,bp
THA,Thailand,Asia Pacific,oilreserves_bbl,1990,0.2614,bbl,bp
THA,Thailand,Asia Pacific,oilreserves_bbl,1991,0.22,bbl,bp
THA,Thailand,Asia Pacific,oilreserves_bbl,1992,0.1786,bbl,bp
THA,Thailand,Asia Pacific,oilreserves_bbl,1993,0.2181,bbl,bp
THA,Thailand,Asia Pacific,oilreserves_bbl,1994,0.2308,bbl,bp
THA,Thailand,Asia Pacific,oilreserves_bbl,1995,0.2952,bbl,bp
THA,Thailand,Asia Pacific,oilreserves_bbl,1996,0.2412,bbl,bp
THA,Thailand,Asia Pacific,oilreserves_bbl,1997,0.2963,bbl,bp
THA,Thailand,Asia Pacific,oilreserves_bbl,1998,0.3883,bbl,bp
THA,Thailand,Asia Pacific,oilreserves_bbl,1999,0.35847,bbl,bp
THA,Thailand,Asia Pacific,oilreserves_bbl,2000,0.515,bbl,bp
THA,Thailand,Asia Pacific,oilreserves_bbl,2001,0.584,bbl,bp
THA,Thailand,Asia Pacific,oilreserves_bbl,2002,0.692,bbl,bp
THA,Thailand,Asia Pacific,oilreserves_bbl,2003,0.5,bbl,bp
THA,Thailand,Asia Pacific,oilreserves_bbl,2004,0.5273,bbl,bp
THA,Thailand,Asia Pacific,oilreserves_bbl,2005,0.453,bbl,bp
THA,Thailand,Asia Pacific,oilreserves_bbl,2006,0.461,bbl,bp
THA,Thailand,Asia Pacific,oilreserves_bbl,2007,0.461,bbl,bp
THA,Thailand,Asia Pacific,oilreserves_bbl,2008,0.454,bbl,bp
THA,Thailand,Asia Pacific,oilreserves_bbl,2009,0.435,bbl,bp
THA,Thailand,Asia Pacific,oilreserves_bbl,2010,0.442,bbl,bp
THA,Thailand,Asia Pacific,oilreserves_bbl,2011,0.45327,bbl,bp
THA,Thailand,Asia Pacific,oilreserves_bbl,2012,0.44882,bbl,bp
THA,Thailand,Asia Pacific,oilreserves_bbl,2013,0.4618,bbl,bp
THA,Thailand,Asia Pacific,oilreserves_bbl,2014,0.40483,bbl,bp
THA,Thailand,Asia Pacific,oilreserves_bbl,2015,0.39636,bbl,bp
THA,Thailand,Asia Pacific,oilreserves_bbl,2016,0.34939,bbl,bp
THA,Thailand,Asia Pacific,oilreserves_bbl,2017,0.3225,bbl,bp
THA,Thailand,Asia Pacific,oilreserves_bbl,2018,0.2926,bbl,bp
THA,Thailand,Asia Pacific,oilreserves_bbl,2019,0.25275,bbl,bp
THA,Thailand,Asia Pacific,oilreserves_bbl,2020,0.25275,bbl,bp
