country,country_code_a3,year,sector,region_name,subregion_name,unit,value,source,type
Azerbaijan,AZE,2003,Industry and services,Asia,Western Asia,PJ,120.13,iea,final_energy
Azerbaijan,AZE,2003,Passenger transport,Asia,Western Asia,PJ,42.95,iea,final_energy
Azerbaijan,AZE,2003,Residential,Asia,Western Asia,PJ,134.09,iea,final_energy
Azerbaijan,AZE,2004,Industry and services,Asia,Western Asia,PJ,110.51,iea,final_energy
Azerbaijan,AZE,2004,Passenger transport,Asia,Western Asia,PJ,50.71,iea,final_energy
Azerbaijan,AZE,2004,Residential,Asia,Western Asia,PJ,140.98,iea,final_energy
Azerbaijan,AZE,2005,Industry and services,Asia,Western Asia,PJ,116.30999999999999,iea,final_energy
Azerbaijan,AZE,2005,Passenger transport,Asia,Western Asia,PJ,57.33,iea,final_energy
Azerbaijan,AZE,2005,Residential,Asia,Western Asia,PJ,145.25,iea,final_energy
Azerbaijan,AZE,2006,Industry and services,Asia,Western Asia,PJ,108.15,iea,final_energy
Azerbaijan,AZE,2006,Passenger transport,Asia,Western Asia,PJ,69.02,iea,final_energy
Azerbaijan,AZE,2006,Residential,Asia,Western Asia,PJ,151.22,iea,final_energy
Azerbaijan,AZE,2007,Industry and services,Asia,Western Asia,PJ,95.36,iea,final_energy
Azerbaijan,AZE,2007,Passenger transport,Asia,Western Asia,PJ,55.19,iea,final_energy
Azerbaijan,AZE,2007,Residential,Asia,Western Asia,PJ,125.81,iea,final_energy
Azerbaijan,AZE,2008,Industry and services,Asia,Western Asia,PJ,108.9,iea,final_energy
Azerbaijan,AZE,2008,Passenger transport,Asia,Western Asia,PJ,68.81,iea,final_energy
Azerbaijan,AZE,2008,Residential,Asia,Western Asia,PJ,143.84,iea,final_energy
Azerbaijan,AZE,2009,Industry and services,Asia,Western Asia,PJ,83.24,iea,final_energy
Azerbaijan,AZE,2009,Passenger transport,Asia,Western Asia,PJ,61.72,iea,final_energy
Azerbaijan,AZE,2009,Residential,Asia,Western Asia,PJ,126.07,iea,final_energy
Azerbaijan,AZE,2010,Industry and services,Asia,Western Asia,PJ,77.06,iea,final_energy
Azerbaijan,AZE,2010,Passenger transport,Asia,Western Asia,PJ,71.49,iea,final_energy
Azerbaijan,AZE,2010,Residential,Asia,Western Asia,PJ,129.49,iea,final_energy
Azerbaijan,AZE,2011,Industry and services,Asia,Western Asia,PJ,88.71,iea,final_energy
Azerbaijan,AZE,2011,Passenger transport,Asia,Western Asia,PJ,83.29,iea,final_energy
Azerbaijan,AZE,2011,Residential,Asia,Western Asia,PJ,131.35,iea,final_energy
Azerbaijan,AZE,2012,Industry and services,Asia,Western Asia,PJ,109.74,iea,final_energy
Azerbaijan,AZE,2012,Passenger transport,Asia,Western Asia,PJ,91.73,iea,final_energy
Azerbaijan,AZE,2012,Residential,Asia,Western Asia,PJ,115.47,iea,final_energy
Azerbaijan,AZE,2013,Industry and services,Asia,Western Asia,PJ,111.52,iea,final_energy
Azerbaijan,AZE,2013,Passenger transport,Asia,Western Asia,PJ,103.52,iea,final_energy
Azerbaijan,AZE,2013,Residential,Asia,Western Asia,PJ,113.34,iea,final_energy
Azerbaijan,AZE,2014,Industry and services,Asia,Western Asia,PJ,115.05,iea,final_energy
Azerbaijan,AZE,2014,Passenger transport,Asia,Western Asia,PJ,107.13,iea,final_energy
Azerbaijan,AZE,2014,Residential,Asia,Western Asia,PJ,124.96,iea,final_energy
Azerbaijan,AZE,2015,Industry and services,Asia,Western Asia,PJ,118.32000000000001,iea,final_energy
Azerbaijan,AZE,2015,Passenger transport,Asia,Western Asia,PJ,96.84,iea,final_energy
Azerbaijan,AZE,2015,Residential,Asia,Western Asia,PJ,133.08,iea,final_energy
Azerbaijan,AZE,2016,Industry and services,Asia,Western Asia,PJ,121.97000000000001,iea,final_energy
Azerbaijan,AZE,2016,Passenger transport,Asia,Western Asia,PJ,90.03,iea,final_energy
Azerbaijan,AZE,2016,Residential,Asia,Western Asia,PJ,147.29,iea,final_energy
Azerbaijan,AZE,2017,Industry and services,Asia,Western Asia,PJ,108.47,iea,final_energy
Azerbaijan,AZE,2017,Passenger transport,Asia,Western Asia,PJ,107.31,iea,final_energy
Azerbaijan,AZE,2017,Residential,Asia,Western Asia,PJ,131.0,iea,final_energy
Azerbaijan,AZE,2018,Industry and services,Asia,Western Asia,PJ,108.14,iea,final_energy
Azerbaijan,AZE,2018,Passenger transport,Asia,Western Asia,PJ,118.21,iea,final_energy
Azerbaijan,AZE,2018,Residential,Asia,Western Asia,PJ,137.69,iea,final_energy
Azerbaijan,AZE,2019,Industry and services,Asia,Western Asia,PJ,153.64000000000001,iea,final_energy
Azerbaijan,AZE,2019,Passenger transport,Asia,Western Asia,PJ,116.85,iea,final_energy
Azerbaijan,AZE,2019,Residential,Asia,Western Asia,PJ,145.71,iea,final_energy
Belarus,BLR,2000,Industry and services,Europe,Eastern Europe,PJ,325.28,iea,final_energy
Belarus,BLR,2000,Passenger transport,Europe,Eastern Europe,PJ,89.32,iea,final_energy
Belarus,BLR,2000,Residential,Europe,Eastern Europe,PJ,210.57,iea,final_energy
Belarus,BLR,2001,Industry and services,Europe,Eastern Europe,PJ,317.85,iea,final_energy
Belarus,BLR,2001,Passenger transport,Europe,Eastern Europe,PJ,84.45,iea,final_energy
Belarus,BLR,2001,Residential,Europe,Eastern Europe,PJ,225.93,iea,final_energy
Belarus,BLR,2002,Industry and services,Europe,Eastern Europe,PJ,303.23,iea,final_energy
Belarus,BLR,2002,Passenger transport,Europe,Eastern Europe,PJ,89.84,iea,final_energy
Belarus,BLR,2002,Residential,Europe,Eastern Europe,PJ,225.17,iea,final_energy
Belarus,BLR,2003,Industry and services,Europe,Eastern Europe,PJ,314.71,iea,final_energy
Belarus,BLR,2003,Passenger transport,Europe,Eastern Europe,PJ,91.85,iea,final_energy
Belarus,BLR,2003,Residential,Europe,Eastern Europe,PJ,222.03,iea,final_energy
Belarus,BLR,2004,Industry and services,Europe,Eastern Europe,PJ,324.14,iea,final_energy
Belarus,BLR,2004,Passenger transport,Europe,Eastern Europe,PJ,93.65,iea,final_energy
Belarus,BLR,2004,Residential,Europe,Eastern Europe,PJ,213.97,iea,final_energy
Belarus,BLR,2005,Industry and services,Europe,Eastern Europe,PJ,332.4,iea,final_energy
Belarus,BLR,2005,Passenger transport,Europe,Eastern Europe,PJ,105.56,iea,final_energy
Belarus,BLR,2005,Residential,Europe,Eastern Europe,PJ,216.36,iea,final_energy
Belarus,BLR,2006,Industry and services,Europe,Eastern Europe,PJ,338.24,iea,final_energy
Belarus,BLR,2006,Passenger transport,Europe,Eastern Europe,PJ,120.01,iea,final_energy
Belarus,BLR,2006,Residential,Europe,Eastern Europe,PJ,220.31,iea,final_energy
Belarus,BLR,2007,Industry and services,Europe,Eastern Europe,PJ,337.43,iea,final_energy
Belarus,BLR,2007,Passenger transport,Europe,Eastern Europe,PJ,119.53,iea,final_energy
Belarus,BLR,2007,Residential,Europe,Eastern Europe,PJ,208.69,iea,final_energy
Belarus,BLR,2008,Industry and services,Europe,Eastern Europe,PJ,342.78000000000003,iea,final_energy
Belarus,BLR,2008,Passenger transport,Europe,Eastern Europe,PJ,136.04,iea,final_energy
Belarus,BLR,2008,Residential,Europe,Eastern Europe,PJ,200.88,iea,final_energy
Belarus,BLR,2009,Industry and services,Europe,Eastern Europe,PJ,318.93,iea,final_energy
Belarus,BLR,2009,Passenger transport,Europe,Eastern Europe,PJ,126.67,iea,final_energy
Belarus,BLR,2009,Residential,Europe,Eastern Europe,PJ,205.89,iea,final_energy
Belarus,BLR,2010,Industry and services,Europe,Eastern Europe,PJ,339.79,iea,final_energy
Belarus,BLR,2010,Passenger transport,Europe,Eastern Europe,PJ,136.66,iea,final_energy
Belarus,BLR,2010,Residential,Europe,Eastern Europe,PJ,202.7,iea,final_energy
Belarus,BLR,2011,Industry and services,Europe,Eastern Europe,PJ,331.39,iea,final_energy
Belarus,BLR,2011,Passenger transport,Europe,Eastern Europe,PJ,145.12,iea,final_energy
Belarus,BLR,2011,Residential,Europe,Eastern Europe,PJ,211.76000000000002,iea,final_energy
Belarus,BLR,2012,Industry and services,Europe,Eastern Europe,PJ,338.52,iea,final_energy
Belarus,BLR,2012,Passenger transport,Europe,Eastern Europe,PJ,154.49,iea,final_energy
Belarus,BLR,2012,Residential,Europe,Eastern Europe,PJ,213.38,iea,final_energy
Belarus,BLR,2013,Industry and services,Europe,Eastern Europe,PJ,329.40000000000003,iea,final_energy
Belarus,BLR,2013,Passenger transport,Europe,Eastern Europe,PJ,155.95,iea,final_energy
Belarus,BLR,2013,Residential,Europe,Eastern Europe,PJ,211.64999999999998,iea,final_energy
Belarus,BLR,2014,Industry and services,Europe,Eastern Europe,PJ,326.1,iea,final_energy
Belarus,BLR,2014,Passenger transport,Europe,Eastern Europe,PJ,148.63,iea,final_energy
Belarus,BLR,2014,Residential,Europe,Eastern Europe,PJ,213.09,iea,final_energy
Belarus,BLR,2015,Industry and services,Europe,Eastern Europe,PJ,295.89,iea,final_energy
Belarus,BLR,2015,Passenger transport,Europe,Eastern Europe,PJ,132.93,iea,final_energy
Belarus,BLR,2015,Residential,Europe,Eastern Europe,PJ,212.85,iea,final_energy
Belarus,BLR,2016,Freight transport,Europe,Eastern Europe,PJ,25.55,iea,final_energy
Belarus,BLR,2016,Industry and services,Europe,Eastern Europe,PJ,298.06,iea,final_energy
Belarus,BLR,2016,Passenger transport,Europe,Eastern Europe,PJ,112.68,iea,final_energy
Belarus,BLR,2016,Residential,Europe,Eastern Europe,PJ,213.70000000000002,iea,final_energy
Belarus,BLR,2017,Freight transport,Europe,Eastern Europe,PJ,28.62,iea,final_energy
Belarus,BLR,2017,Industry and services,Europe,Eastern Europe,PJ,309.44,iea,final_energy
Belarus,BLR,2017,Passenger transport,Europe,Eastern Europe,PJ,116.28,iea,final_energy
Belarus,BLR,2017,Residential,Europe,Eastern Europe,PJ,218.67000000000002,iea,final_energy
Belarus,BLR,2018,Freight transport,Europe,Eastern Europe,PJ,29.0,iea,final_energy
Belarus,BLR,2018,Industry and services,Europe,Eastern Europe,PJ,320.8,iea,final_energy
Belarus,BLR,2018,Passenger transport,Europe,Eastern Europe,PJ,124.02,iea,final_energy
Belarus,BLR,2018,Residential,Europe,Eastern Europe,PJ,221.72,iea,final_energy
Belarus,BLR,2019,Freight transport,Europe,Eastern Europe,PJ,29.06,iea,final_energy
Belarus,BLR,2019,Industry and services,Europe,Eastern Europe,PJ,314.67,iea,final_energy
Belarus,BLR,2019,Passenger transport,Europe,Eastern Europe,PJ,125.21000000000001,iea,final_energy
Belarus,BLR,2019,Residential,Europe,Eastern Europe,PJ,231.58999999999997,iea,final_energy
Belgium,BEL,2000,Freight transport,Europe,Western Europe,PJ,126.03999999999999,iea,final_energy
Belgium,BEL,2000,Industry and services,Europe,Western Europe,PJ,783.1899999999999,iea,final_energy
Belgium,BEL,2000,Passenger transport,Europe,Western Europe,PJ,191.18,iea,final_energy
Belgium,BEL,2000,Residential,Europe,Western Europe,PJ,397.54,iea,final_energy
Belgium,BEL,2001,Freight transport,Europe,Western Europe,PJ,128.06,iea,final_energy
Belgium,BEL,2001,Industry and services,Europe,Western Europe,PJ,796.3100000000001,iea,final_energy
Belgium,BEL,2001,Passenger transport,Europe,Western Europe,PJ,192.54999999999998,iea,final_energy
Belgium,BEL,2001,Residential,Europe,Western Europe,PJ,414.26,iea,final_energy
Belgium,BEL,2002,Freight transport,Europe,Western Europe,PJ,129.53,iea,final_energy
Belgium,BEL,2002,Industry and services,Europe,Western Europe,PJ,742.63,iea,final_energy
Belgium,BEL,2002,Passenger transport,Europe,Western Europe,PJ,192.8,iea,final_energy
Belgium,BEL,2002,Residential,Europe,Western Europe,PJ,390.9,iea,final_energy
Belgium,BEL,2003,Freight transport,Europe,Western Europe,PJ,132.35,iea,final_energy
Belgium,BEL,2003,Industry and services,Europe,Western Europe,PJ,759.3000000000001,iea,final_energy
Belgium,BEL,2003,Passenger transport,Europe,Western Europe,PJ,192.79999999999998,iea,final_energy
Belgium,BEL,2003,Residential,Europe,Western Europe,PJ,413.28,iea,final_energy
Belgium,BEL,2004,Freight transport,Europe,Western Europe,PJ,134.41,iea,final_energy
Belgium,BEL,2004,Industry and services,Europe,Western Europe,PJ,757.72,iea,final_energy
Belgium,BEL,2004,Passenger transport,Europe,Western Europe,PJ,195.55,iea,final_energy
Belgium,BEL,2004,Residential,Europe,Western Europe,PJ,419.82,iea,final_energy
Belgium,BEL,2005,Freight transport,Europe,Western Europe,PJ,137.44,iea,final_energy
Belgium,BEL,2005,Industry and services,Europe,Western Europe,PJ,746.09,iea,final_energy
Belgium,BEL,2005,Passenger transport,Europe,Western Europe,PJ,194.59,iea,final_energy
Belgium,BEL,2005,Residential,Europe,Western Europe,PJ,417.73,iea,final_energy
Belgium,BEL,2006,Freight transport,Europe,Western Europe,PJ,137.59,iea,final_energy
Belgium,BEL,2006,Industry and services,Europe,Western Europe,PJ,746.32,iea,final_energy
Belgium,BEL,2006,Passenger transport,Europe,Western Europe,PJ,197.03,iea,final_energy
Belgium,BEL,2006,Residential,Europe,Western Europe,PJ,376.26,iea,final_energy
Belgium,BEL,2007,Freight transport,Europe,Western Europe,PJ,143.22,iea,final_energy
Belgium,BEL,2007,Industry and services,Europe,Western Europe,PJ,710.73,iea,final_energy
Belgium,BEL,2007,Passenger transport,Europe,Western Europe,PJ,200.05999999999997,iea,final_energy
Belgium,BEL,2007,Residential,Europe,Western Europe,PJ,348.31,iea,final_energy
Belgium,BEL,2008,Freight transport,Europe,Western Europe,PJ,132.62,iea,final_energy
Belgium,BEL,2008,Industry and services,Europe,Western Europe,PJ,722.29,iea,final_energy
Belgium,BEL,2008,Passenger transport,Europe,Western Europe,PJ,199.23999999999998,iea,final_energy
Belgium,BEL,2008,Residential,Europe,Western Europe,PJ,376.39,iea,final_energy
Belgium,BEL,2009,Freight transport,Europe,Western Europe,PJ,124.57000000000001,iea,final_energy
Belgium,BEL,2009,Industry and services,Europe,Western Europe,PJ,662.85,iea,final_energy
Belgium,BEL,2009,Passenger transport,Europe,Western Europe,PJ,201.96,iea,final_energy
Belgium,BEL,2009,Residential,Europe,Western Europe,PJ,357.43,iea,final_energy
Belgium,BEL,2010,Freight transport,Europe,Western Europe,PJ,128.88,iea,final_energy
Belgium,BEL,2010,Industry and services,Europe,Western Europe,PJ,766.9200000000001,iea,final_energy
Belgium,BEL,2010,Passenger transport,Europe,Western Europe,PJ,202.46,iea,final_energy
Belgium,BEL,2010,Residential,Europe,Western Europe,PJ,344.53000000000003,iea,final_energy
Belgium,BEL,2011,Freight transport,Europe,Western Europe,PJ,126.66,iea,final_energy
Belgium,BEL,2011,Industry and services,Europe,Western Europe,PJ,720.12,iea,final_energy
Belgium,BEL,2011,Passenger transport,Europe,Western Europe,PJ,203.72,iea,final_energy
Belgium,BEL,2011,Residential,Europe,Western Europe,PJ,356.85999999999996,iea,final_energy
Belgium,BEL,2012,Freight transport,Europe,Western Europe,PJ,126.1,iea,final_energy
Belgium,BEL,2012,Industry and services,Europe,Western Europe,PJ,721.3000000000001,iea,final_energy
Belgium,BEL,2012,Passenger transport,Europe,Western Europe,PJ,205.98000000000002,iea,final_energy
Belgium,BEL,2012,Residential,Europe,Western Europe,PJ,337.16,iea,final_energy
Belgium,BEL,2013,Freight transport,Europe,Western Europe,PJ,126.83,iea,final_energy
Belgium,BEL,2013,Industry and services,Europe,Western Europe,PJ,754.73,iea,final_energy
Belgium,BEL,2013,Passenger transport,Europe,Western Europe,PJ,201.4,iea,final_energy
Belgium,BEL,2013,Residential,Europe,Western Europe,PJ,342.1,iea,final_energy
Belgium,BEL,2014,Freight transport,Europe,Western Europe,PJ,128.74,iea,final_energy
Belgium,BEL,2014,Industry and services,Europe,Western Europe,PJ,717.36,iea,final_energy
Belgium,BEL,2014,Passenger transport,Europe,Western Europe,PJ,202.35,iea,final_energy
Belgium,BEL,2014,Residential,Europe,Western Europe,PJ,341.31,iea,final_energy
Belgium,BEL,2015,Freight transport,Europe,Western Europe,PJ,130.44,iea,final_energy
Belgium,BEL,2015,Industry and services,Europe,Western Europe,PJ,729.38,iea,final_energy
Belgium,BEL,2015,Passenger transport,Europe,Western Europe,PJ,204.51,iea,final_energy
Belgium,BEL,2015,Residential,Europe,Western Europe,PJ,344.71000000000004,iea,final_energy
Belgium,BEL,2016,Freight transport,Europe,Western Europe,PJ,134.62,iea,final_energy
Belgium,BEL,2016,Industry and services,Europe,Western Europe,PJ,743.62,iea,final_energy
Belgium,BEL,2016,Passenger transport,Europe,Western Europe,PJ,205.73999999999998,iea,final_energy
Belgium,BEL,2016,Residential,Europe,Western Europe,PJ,337.72,iea,final_energy
Belgium,BEL,2017,Freight transport,Europe,Western Europe,PJ,139.77,iea,final_energy
Belgium,BEL,2017,Industry and services,Europe,Western Europe,PJ,736.1,iea,final_energy
Belgium,BEL,2017,Passenger transport,Europe,Western Europe,PJ,207.45,iea,final_energy
Belgium,BEL,2017,Residential,Europe,Western Europe,PJ,342.6,iea,final_energy
Belgium,BEL,2018,Freight transport,Europe,Western Europe,PJ,143.57,iea,final_energy
Belgium,BEL,2018,Industry and services,Europe,Western Europe,PJ,745.22,iea,final_energy
Belgium,BEL,2018,Passenger transport,Europe,Western Europe,PJ,207.01999999999998,iea,final_energy
Belgium,BEL,2018,Residential,Europe,Western Europe,PJ,345.82000000000005,iea,final_energy
Belgium,BEL,2019,Freight transport,Europe,Western Europe,PJ,148.35,iea,final_energy
Belgium,BEL,2019,Industry and services,Europe,Western Europe,PJ,732.32,iea,final_energy
Belgium,BEL,2019,Passenger transport,Europe,Western Europe,PJ,208.23000000000002,iea,final_energy
Belgium,BEL,2019,Residential,Europe,Western Europe,PJ,333.97,iea,final_energy
Belgium,BEL,2020,Freight transport,Europe,Western Europe,PJ,135.81,iea,final_energy
Belgium,BEL,2020,Industry and services,Europe,Western Europe,PJ,691.19,iea,final_energy
Belgium,BEL,2020,Passenger transport,Europe,Western Europe,PJ,160.76,iea,final_energy
